sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2845258,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a specific domain associated with mobile malware, indicating potential command and control activity targeting mobile devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a mobile malware variant, indicating a successful compromise of a mobile device.","mobile,command,malware,tls,Android**"
2845262,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects traffic to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,7,Command and Control (C2),"The rule detects communication with a known malicious domain associated with mobile malware, indicating a successful compromise of a device.","mobile,c2,tls,spyware,Android**"
2845263,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects communication from a mobile malware variant to a command and control server, indicating an attempt to exfiltrate data or receive commands.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known Trojan malware, indicating potential compromise of mobile devices and data exfiltration.","mobile,trojan,c2,spy,Android**"
2845285,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware that communicates back to a command-and-control server, indicating that it is likely involved in exfiltrating data or receiving commands, which aligns with the Command and Control tactic.",int to ext,,,,,,8,Command and Control (C2),The rule detects a successful connection to a known mobile malware (Trojan-Spy) indicating potential data exfiltration and control over the compromised device.,"mobile,trojan,c2,spy,Android**"
2845287,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware variant that communicates with a command and control server, indicating a potential exfiltration of data or instructions over that channel.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a Trojan-Banker malware targeting mobile clients, indicating potential compromise and ongoing communication with a command-and-control server.","mobile,trojan,c2,banker,Android**"
2845288,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware Trojan that communicates with a command-and-control server, indicating the presence of a C2 channel used for exfiltration of data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a check-in from a known Trojan-Banker malware, indicating a successful compromise of a mobile device, which poses a significant security threat.","mobile,trojan,c2,banker,Android**"
2845291,Initial Access,Drive-by Compromise,T1189,Malicious File Download,T1203,"The rule detects an HTTP GET request for a specific executable (pscp.exe), indicating a potential attempt to download a malicious file, which aligns with initial access techniques.",int to ext,,,,,,3,Malware,"The rule detects a request for a specific executable (pscp.exe) but does not indicate a successful compromise or malicious intent, thus a lower impact score is assigned.","http,request,anomaly,client"
2845292,Initial Access,Initial Access,TA0001,User Execution,T1203,"The rule detects an HTTP request for 'pageant.exe', which is an executable associated with PuTTY's SSH authentication agent. This could indicate an attempt to execute a malicious payload by tricking a user into downloading and running the executable, fitting the 'User Execution' technique under the 'Initial Access' tactic.",int to ext,,,,,,4,Malware,"The rule detects an HTTP request for a known executable (pageant.exe) associated with PuTTY, which could indicate potential misuse, but does not confirm a successful compromise.","http,anomaly,policy,endpoint"
2845293,Initial Access,Drive-by Compromise,T1189,Malicious File Download,T1203,"The rule detects an HTTP GET request for a specific executable (PuTTY), indicating a potential attempt to download a malicious file, which aligns with initial access tactics.",int to ext,,,,,,3,Malware,"The rule detects a request for a known executable (PuTTY) but does not indicate a successful compromise or malicious intent, resulting in a lower impact score.","http,executable,anomaly,policy"
2845390,Discovery,Reconnaissance,TA0043,Network Service Scanning,T1046,"The rule detects anomalous HTTP requests with a lowercase host header, which could indicate reconnaissance activities where an attacker is probing for vulnerabilities or misconfigurations in the web server's handling of headers.",ext to int,,,,,,2,Malware,"The rule detects an anomaly in HTTP headers that could indicate misconfigured clients or benign traffic, but does not confirm a successful compromise.","http,anomaly,header,info"
2845391,Discovery,Reconnaissance,TA0043,Gather Victim Information,T1592,"The detection of a lowercase user-agent header indicates potential reconnaissance activity, as attackers may manipulate headers to gather information about the target environment.",ext to int,,,,,,2,Miscellaneous,"The rule detects an anomaly in the user-agent header, which may not indicate a successful compromise but rather a potential benign misconfiguration or an informational alert.","http,anomaly,header,info"
2845611,Initial Access,External Remote Services,T1133,External Remote Services,T1133,"The rule detects POST requests related to the installation of Ammyy Admin, which is a remote desktop service often used for initial access by threat actors.",int to ext,,,,,,4,Command and Control (C2),"The rule detects potential installation activity of Ammyy Admin, which could be used for remote access, but does not indicate a successful compromise.","remote,desktop,anomaly,policy"
2845653,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP traffic to a known tracking pixel, which could indicate an attempt to establish command and control communication or data exfiltration using application layer protocols.",int to ext,,,,,,2,Malware,"The rule detects a tracking pixel, which is often used for analytics or marketing, and does not indicate a successful compromise.","tracking,anomaly,http,pixel"
2845690,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in, indicating communication with a command and control server, which is characteristic of the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a check-in from a mobile malware Trojan, indicating a successful compromise of a mobile device, which is a significant security threat.","mobile,banker,c2,checkin,Android**"
2845691,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule specifically detects a mobile malware check-in indicating a command-and-control communication, which is characteristic of exfiltration activities over C2 channels.",ext to int,,,,,,8,Command and Control (C2),"The rule indicates a successful check-in by a Trojan-Banker malware, suggesting a compromised mobile device communicating with a command-and-control server.","mobile,trojan,c2,banker,Android**"
2845773,Discovery,Network Discovery,T1016,Network Service Discovery,T1046,"The rule detects an internal client making a request to an external service (ipwhois.app) to retrieve IP address information, indicating a potential reconnaissance activity typical of the Discovery phase.",int to ext,,,,,,2,Social Engineering,The rule detects a potential information gathering activity (external IP lookup) but does not indicate a successful compromise or immediate threat.,"info,lookup,anomaly,policy"
2845798,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a command-and-control check-in from a mobile malware, indicating that the malware is communicating with an external server to potentially exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating a compromised device communicating with a command and control server.","mobile,spyware,c2,exfiltration,Android**"
2845799,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates a detection of a response from a mobile malware variant, which suggests communication with a command and control server, characteristic of the Command and Control phase in an attack.",ext to int,,,,,,8,Malware,"The rule detects a response from a known mobile malware, indicating a successful compromise of an Android device.","mobile,malware,command,spyware,Android**"
2845801,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule indicates a check-in from a mobile malware Trojan which suggests that the malware is communicating with a command and control server, indicative of an ongoing command and control phase.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a known mobile malware Trojan-Dropper, indicating a compromised device communicating with a command-and-control server.","mobile,trojan,c2,checkin,Android**"
2845802,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule is designed to detect DNS queries associated with a known mobile malware, indicating that the malware is likely attempting to communicate with a command and control server, which is characteristic of the Command and Control phase in an attack.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware threat, indicating a potential successful compromise of a mobile device.","dns,malware,command,mobile,Android**"
2845829,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP POST requests that report location data to a potentially malicious server, indicative of command and control activity where the attacker is controlling the infected mobile device.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a successful compromise where a mobile application is reporting location data to a potentially malicious server, indicating active exploitation.","mobile,spyware,location,command,Android**"
2845839,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a POST request to a specific URI with characteristics typical of mobile malware check-in behavior, indicating that the malware is communicating back to a command and control server for potential data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful compromise involving mobile malware communicating with a command-and-control server, indicating a potential threat to the integrity of the network.","mobile,command,checkin,exfiltration,Android**"
2845845,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects HTTP POST requests that are characteristic of command and control communication, specifically for mobile malware targeting Android devices, indicating an attempt to exfiltrate data over an established C2 channel.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a successful check-in from a mobile malware payload indicative of a command-and-control (C2) communication, suggesting an active compromise.","mobile,command,c2,spy,Android**"
2845851,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects a client making a request to an external API for timezone and location information, which can be indicative of reconnaissance activities to gather information about a system's environment.",int to ext,,,,,,2,Social Engineering,"The rule detects a benign external API lookup related to timezone information, which does not indicate a successful compromise.","geo,lookup,anomaly,policy"
2845876,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a specific HTTP POST request pattern indicative of mobile malware communicating with a command and control server, suggesting an active command and control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful command and control check-in from a mobile malware variant, indicating a potential compromise of the mobile device.","mobile,command,checkin,exfiltration,Android**"
2845883,Exfiltration,Exfiltration,EXFIL,Exfiltration Over Command and Control Channel,T1041,"The rule detects an Android Trojan that exfiltrates contact information via SMTP, indicating a clear intent to gather and send sensitive data outside the network, which aligns with the exfiltration phase.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful exfiltration of contact data via SMTP, indicating a compromised mobile device.","mobile,exfiltration,smtp,trojan,Android**"
2845884,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects malware communication via SMTP, indicating an established command and control channel used by mobile malware to report infections.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful reporting infection of mobile malware via SMTP, indicating a compromised device communicating with a command-and-control server.","mobile,malware,smtp,command,Android**"
2845885,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a Trojan that reports infection via SMTP, indicating the use of application layer protocols for command and control communication.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful infection reporting via SMTP, indicating active malware communication, which poses a significant threat.","mobile,trojan,smtp,command,Android**"
2845886,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071.001,"The rule detects traffic indicative of a mobile malware communicating back to its command and control server via SMTP, which aligns with the Command and Control tactic.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful reporting of infection by a Trojan targeting mobile devices, indicating a potential compromise.","mobile,trojan,smtp,command,Android**"
2845951,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in using HTTP POST requests, indicating that the malware is communicating with its command and control server, which is characteristic of the Command and Control phase.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from mobile malware (Android FreeEggs) to a command-and-control server, indicating a potential active compromise.","mobile,c2,exfiltration,android,Android**"
2845979,Collection,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects exfiltration of contact list data via SMTP, indicating that the malware is collecting sensitive information and sending it out, which aligns with the Collection phase of the attack lifecycle.",int to ext,,,,,,8,Data Exfiltration,"The rule detects successful exfiltration of contact list data via SMTP by a Trojan targeting Android devices, indicating a confirmed compromise.","trojan,exfiltration,mobile,smtp,Android**"
2845980,Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects exfiltration of contact list data via SMTP, indicating that sensitive information is being sent out, which aligns with the Exfiltration phase of an attack.",ext to int,,,,,,7,Data Exfiltration,"The rule detects a successful exfiltration of contact list data from a mobile device, indicating a compromise.","mobile,exfiltration,trojan,smtp,Android**"
2845981,Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects malware (Trojan-Spy.AndroidOS.SmsThief.ka) that reports infection via SMTP, indicating data exfiltration through a command and control channel.",ext to int,,,,,,8,Malware,"The rule detects a successful infection of a mobile device by a Trojan, indicating active malware presence and potential data compromise.","trojan,mobile,smtp,spy,Android**"
2846004,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects communication patterns indicative of a mobile malware check-in to a command and control server, specifically looking for POST requests with parameters that suggest data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant that indicates potential data exfiltration and ongoing control by an attacker, which represents a significant security threat.","mobile,trojan,c2,exfiltration,Android**"
2846022,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects the retrieval of a document containing a VBA project, indicating potential collection of sensitive information from a remote template, which aligns with the Collection phase.",ext to int,,,,,,3,Malware,The rule detects a potential malicious document retrieval but does not confirm a successful compromise.,"template,vba,anomaly,info"
2846083,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects an SSL certificate associated with a Monero crypto mining pool, which may indicate a potential initial access vector through malicious websites that host mining operations, potentially leading to exploitation.",ext to int,,,,,,3,Cryptojacking,"The rule detects an SSL certificate for a Monero crypto mining pool, indicating potential cryptojacking activity, but does not confirm a successful compromise.","ssl,anomaly,crypto,policy"
2846101,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule is designed to detect TLS traffic indicative of a command-and-control communication, specifically targeting mobile devices with malware, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a mobile malware communication attempt, indicating a successful compromise with potential command and control activity.","mobile,command,malware,tls,Android**"
2846102,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating an attempt to compromise a mobile device, which aligns with the Initial Access phase.",ext to int,,,,,,8,Malware,"The rule detects a specific mobile malware targeting Android devices, indicating a successful compromise with potential for significant impact.","trojan,mobile,tls,obfuscation,Android**"
2846103,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI indicative of mobile malware communicating with a command and control server, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a known malicious domain targeting mobile devices, indicating a successful compromise.","mobile,malware,command,tls,Android**"
2846104,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI indicative of mobile malware attempting to establish a command and control channel, thus aligning with the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects potential command and control traffic associated with mobile malware, indicating a successful compromise of a mobile device.","mobile,malware,command,tls,Android**"
2846105,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain, indicating potential command and control communication, which is a key aspect of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects potential command and control traffic related to mobile malware, indicating a successful compromise of a mobile device.","mobile,command,malware,tls,Android**"
2846106,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071.001,"The rule detects TLS traffic to a specific domain associated with mobile malware, indicating potential command and control communication, which is characteristic of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a known mobile malware domain targeting Android devices, indicating a successful compromise.","mobile,command,malware,obfuscation,Android**"
2846107,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a known malicious domain, indicating a successful compromise of a mobile device.","mobile,command,malware,tls,Android**"
2846108,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command-and-control communication from a known mobile malware domain targeting Android devices, indicating a successful compromise.","mobile,command,tls,obfuscation,Android**"
2846109,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule indicates detection of TLS traffic to a suspicious domain associated with mobile malware, which is typically used for command and control communications between compromised devices and attackers.",int to ext,,,,,,7,Command and Control (C2),"The rule detects potential communication with a known malicious domain associated with mobile malware, indicating a successful compromise.","mobile,command,tls,obfuscation,Android**"
2846110,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic that indicates potential command and control activity from mobile malware, specifically targeting Android devices. This aligns with the Command and Control phase where attackers maintain communication with compromised devices.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command-and-control communication from mobile malware, indicating a successful compromise of a device.","mobile,command,malware,tls,Android**"
2846111,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,8,Command and Control (C2),"The rule detects potential command and control traffic from a known malicious domain targeting mobile devices, indicating a successful compromise.","mobile,malware,command,tls,Android**"
2846112,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects potential command and control traffic targeting mobile devices, specifically through TLS connections that may indicate an application layer protocol being used for communication.",ext to int,,,,,,7,Command and Control (C2),"The rule indicates a successful connection to a known malicious domain associated with mobile malware, suggesting potential compromise of mobile devices.","mobile,command,obfuscation,tls,Android**"
2846113,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates detection of a TLS connection to a suspicious domain associated with mobile malware, which suggests an attempt to establish command and control communication.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command-and-control communication from a mobile malware targeting Android devices, indicating a successful compromise.","mobile,command,malware,tls,Android**"
2846114,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects TLS traffic with a specific SNI (Server Name Indication) associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command-and-control communication from a known malicious domain targeting mobile devices, indicating a successful compromise.","mobile,command,tls,malware,Android**"
2846115,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects TLS traffic indicating potential command and control communication from a mobile malware targeting Android devices, specifically looking for a known malicious SNI (Server Name Indication). This aligns with the Command and Control phase where attackers maintain communication with compromised systems.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known mobile malware communication, indicating a successful compromise of a mobile device.","mobile,command,tls,obfuscation,Android**"
2846116,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI that indicates potential command and control communication from mobile malware, which is characteristic of the Command and Control phase in the attack lifecycle.",int to ext,,,,,,7,Command and Control (C2),"The rule detects established TLS connections to a known malicious domain associated with mobile malware, indicating a successful compromise targeting mobile clients.","mobile,command,tls,obfuscation,Android**"
2846117,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating an attempt to establish command and control communication.",int to ext,,,,,,6,Command and Control (C2),"The rule detects potential communication with a known mobile malware server, indicating a successful compromise of a mobile device.","mobile,command,tls,obfuscation,Android**"
2846119,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule identifies TLS traffic to a specific domain associated with mobile malware, indicating that the malware may be attempting to establish a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"Detects potential communication with a known mobile malware domain, indicating a successful compromise on mobile devices.","malware,command,mobile,tls,Android**"
2846120,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI indicative of a mobile malware command-and-control server, suggesting an ongoing connection to an external malicious entity for remote control.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential mobile malware command-and-control communication, indicating a successful compromise of a mobile device.","mobile,command,tls,malware,Android**"
2846121,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain, indicating potential command and control activity associated with mobile malware.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control connection from a known mobile malware domain, indicating a successful compromise of a mobile device.","mobile,malware,command,tls,Android**"
2846122,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,The rule detects TLS traffic with a specific SNI indicating potential command and control communication from a mobile malware targeting Android devices.,ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a known malware domain targeting mobile clients, indicating a successful compromise.","mobile,command,malware,tls,Android**"
2846123,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating communication with a command and control server, which is a key phase in maintaining control over compromised devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a TLS SNI associated with mobile malware, indicating a successful compromise attempt with potential command-and-control activity.","mobile,commandcontrol,malware,tls,Android**"
2846124,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain, indicating potential command and control communication associated with mobile malware.",ext to int,,,,,,7,Command and Control (C2),"The rule detects traffic related to mobile malware that may indicate a successful compromise, as it targets an established connection to a known malicious domain.","mobile,command,malware,tls,Android**"
2846125,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule identifies a Trojan-Dropper targeting mobile devices that communicates with a command-and-control server using TLS, indicating an attempt to establish a command and control channel.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a Trojan dropper targeting Android devices, indicating a successful compromise with potential malware delivery.","mobile,trojan,command,tls,Android**"
2846126,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates detection of mobile malware communicating via TLS with a specific SNI, suggesting an established command and control channel typical of malware activities.",ext to int,,,,,,8,Command and Control (C2),The rule detects a mobile malware communication indicating a successful compromise through command-and-control traffic.,"mobile,command,malware,tls,Android**"
2846127,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates detection of a command-and-control communication using TLS, which is commonly employed by malware to maintain persistence and control over compromised mobile devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a known malicious domain, indicating a successful compromise of a mobile device.","mobile,malware,command,tls,Android**"
2846132,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects potential command-and-control traffic from a mobile malware targeting Android devices, indicating that the malware may be communicating with a remote server for instructions or data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects traffic indicative of mobile malware communication with a command-and-control server, suggesting a successful compromise.","mobile,command,malware,tls,Android**"
2846133,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a known mobile malware, indicating a successful compromise of a mobile client.","mobile,command,malware,tls,Android**"
2846134,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic indicating potential command and control communication from a mobile malware targeting Android devices, specifically looking for TLS connections to a known malicious domain.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a connection to a known malicious domain associated with mobile malware, indicating a successful compromise.","mobile,spyware,command,tls,Android**"
2846135,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic associated with a known mobile malware (Android.Trojan.SLocker.BQH) that communicates with a command-and-control server using TLS, indicating an active command and control phase.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a successful compromise involving mobile malware (Android Trojan) communicating with a known malicious domain, indicating a critical threat to the network.","mobile,trojan,command,tls,Android**"
2846136,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects potential command-and-control traffic associated with a mobile malware variant, indicating that the malware may be communicating with an external server to receive commands or exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a mobile malware Trojan that is likely establishing a command-and-control connection, indicating a successful compromise of a mobile device.","mobile,trojan,command,tls,Android**"
2846138,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI indicating potential command and control communication from mobile malware, which aligns with the Command and Control phase of an attack.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a potential command and control communication associated with mobile malware, indicating a successful compromise of the mobile device.","mobile,command,malware,tls,Android**"
2846139,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control communication from a known malicious domain targeting mobile devices, indicating a successful compromise.","mobile,command,malware,tls,Android**"
2846140,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI indicative of mobile malware, suggesting an established command and control channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command-and-control communication from a known mobile malware, indicating a successful compromise of a mobile device.","mobile,command,malware,tls,Android**"
2846141,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule identifies TLS traffic with a specific SNI associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential successful compromise involving mobile malware targeting Android devices, indicating active communication with a command-and-control server.","mobile,command,malware,tls,Android**"
2846142,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI associated with mobile malware, indicating a potential command and control communication from the infected device to an external server.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential successful compromise involving mobile malware targeting Android devices, indicating active communication with a command-and-control server.","mobile,command,tls,obfuscation,Android**"
2846143,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command and control communication from mobile malware, indicating a successful compromise of a mobile device.","mobile,command,malware,tls,Android**"
2846144,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI indicative of mobile malware, suggesting an attempt to establish a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control communication from a known mobile malware domain, indicating a successful compromise of a mobile device.","mobile,command,malware,tls,Android**"
2846145,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command-and-control communication from a mobile malware targeting Android devices, indicating a successful compromise.","mobile,command,tls,obfuscation,Android**"
2846146,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a suspicious domain, indicating potential command and control communication used by mobile malware.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential successful compromise through mobile malware communication, indicating active command and control traffic.","mobile,command,malware,tls,Android**"
2846147,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects malicious SNI (Server Name Indication) associated with a known command-and-control domain, indicating that the mobile malware is attempting to establish a connection for command and control purposes.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a malicious SNI associated with a known command-and-control server, indicating a successful compromise of mobile devices.","malware,sni,command,mobile,Android**"
2846148,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain, indicating potential command and control communication from compromised mobile devices.",ext to int,,,,,,8,Command and Control (C2),"The rule detects potential command-and-control traffic associated with mobile malware targeting Android devices, indicating a successful compromise.","mobile,command,malware,tls,Android**"
2846149,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic targeting a known malicious domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects established TLS connections to a known malicious domain associated with mobile malware, indicating a successful compromise.","mobile,command,tls,obfuscation,Android**"
2846150,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific SNI indicating potential command and control communication, commonly used by malware to receive instructions or exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command-and-control communication from a known malware domain targeting mobile devices, indicating a successful compromise.","mobile,command,malware,tls,Android**"
