sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2809718,Initial Access,Exploit Public-Facing Application,T1190,Exploit Public-Facing Application,T1190,"The rule targets a known vulnerability (CVE-2015-0017) in web browsers, indicating an attempt to exploit a public-facing application to gain initial access to a client endpoint.",ext to int,CVE-2015-0017,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0020, CVE-2015-0022, CVE-2015-0026, CVE-2015-0030, CVE-2015-0031, CVE-2015-0036, and CVE-2015-0041.",7,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0017) in Internet Explorer that can lead to a successful compromise of client endpoints, indicating a serious threat level.","webclient,exploit,vulnerability,attempted-user,Web_Client_Attacks**"
2809719,Initial Access,Exploitation for Client Execution,T1203,Exploitation of Vulnerability,T1203.001,"The rule detects attempts to exploit a vulnerability in web browsers, specifically targeting client-side applications through JavaScript, which aligns with initial access tactics where attackers leverage browser vulnerabilities to gain a foothold.",ext to int,CVE-2015-0018,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0037, CVE-2015-0040, and CVE-2015-0066.",6,Advanced Persistent Threats (APTs),"The rule detects a potential exploitation of a known vulnerability (CVE-2015-0018) that can lead to a successful compromise of client endpoints, justifying a score above 5.","webclient,exploit,javascript,uaf,Web_Client_Attacks**"
2809721,Initial Access,Exploitation of Public-Facing Application,T1190,Exploit Public-Facing Application,T1190,"The rule detects attempts to exploit a vulnerability (CVE-2015-0020) in Internet Explorer, which is indicative of an initial access attempt through a public-facing application.",ext to int,CVE-2015-0020,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0017, CVE-2015-0022, CVE-2015-0026, CVE-2015-0030, CVE-2015-0031, CVE-2015-0036, and CVE-2015-0041.",6,Advanced Persistent Threats (APTs),The rule detects a potential exploitation of a known vulnerability (CVE-2015-0020) that could lead to a successful compromise of the client endpoint.,"exploit,javascript,webclient,cve,Web_Client_Attacks**"
2809722,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects potential exploitation of a vulnerability in Internet Explorer, which is typically used to gain initial access to a system through malicious web content.",ext to int,CVE-2015-0021,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",7,Advanced Persistent Threats (APTs),"The rule detects a known exploit (CVE-2015-0021) that can lead to a successful compromise of client endpoints, indicating a significant security risk.","client,exploit,javascript,vulnerability,Web_Client_Attacks**"
2809723,Initial Access,Exploitation of Remote Services,T1210,Exploitation of Client Execution,T1203,"The rule targets a known vulnerability in Internet Explorer (CVE-2015-0023) that can be exploited through malicious web content, allowing attackers to gain initial access by executing code on the client endpoint.",ext to int,CVE-2015-0023,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0025.",7,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0023) that can lead to successful exploitation of client endpoints, indicating a higher security impact.","client,exploit,vulnerability,javascript,Web_Client_Attacks**"
2809724,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects potential exploitation of a vulnerability in Internet Explorer, which is indicative of an initial access attempt via client-side attacks. Such exploits often lead to the execution of malicious code on the victim's machine.",ext to int,CVE-2015-0025,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0023.",6,Malware,"The rule detects a known vulnerability (CVE-2015-0025) that can lead to successful exploitation of client endpoints, indicating a higher impact due to potential compromise.","web,client,exploit,javascript,Web_Client_Attacks**"
2809725,Initial Access,Exploitation of Public-Facing Application,TA0040,Exploitation of Vulnerability,T1203,"The rule targets a vulnerability in Internet Explorer (CVE-2015-0026) that can be exploited by attackers to execute arbitrary code on the client endpoint, indicating an initial access phase through exploitation.",ext to int,CVE-2015-0026,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0017, CVE-2015-0020, CVE-2015-0022, CVE-2015-0030, CVE-2015-0031, CVE-2015-0036, and CVE-2015-0041.",7,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0026) that can lead to a successful compromise of client endpoints, particularly targeting web browsers.","client,exploit,javascript,vulnerability,Web_Client_Attacks**"
2809726,Initial Access,Exploitation of Public-Facing Application,TA0040,Exploitation for Client Execution,T1203,"The rule targets vulnerabilities in web browsers, specifically a known CVE, indicating an attempt to exploit client software for initial access.",ext to int,CVE-2015-0035,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0027, CVE-2015-0039, CVE-2015-0052, and CVE-2015-0068.",7,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0035) that can lead to a successful compromise of client endpoints, indicating a significant security threat.","web,exploit,client,javascript,Web_Client_Attacks**"
2809727,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule targets a specific vulnerability (CVE-2015-0036) in web browsers, indicating an attempt to exploit client software for initial access, which aligns with the tactic of exploiting vulnerabilities in client applications.",ext to int,CVE-2015-0036,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0017, CVE-2015-0020, CVE-2015-0022, CVE-2015-0026, CVE-2015-0030, CVE-2015-0031, and CVE-2015-0041.",7,Advanced Persistent Threats (APTs),"The rule detects a specific known vulnerability (CVE-2015-0036) that can lead to successful compromise, indicating a significant potential impact on client endpoints.","client,vulnerability,exploit,web,Web_Client_Attacks**"
2809728,Initial Access,Exploitation of Public-Facing Application,TA0040,Exploitation of Vulnerability,T1203,"The rule is designed to detect attempts to exploit a known vulnerability (CVE-2015-0039) in web browsers, which aligns with the Initial Access phase where attackers seek to gain entry into a system by exploiting public-facing applications.",ext to int,CVE-2015-0039,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0027, CVE-2015-0035, CVE-2015-0052, and CVE-2015-0068.",7,Advanced Persistent Threats (APTs),"The rule detects potential exploitation of a known vulnerability (CVE-2015-0039) in web browsers, indicating a successful compromise attempt against client endpoints.","client,exploit,vulnerability,web,Web_Client_Attacks**"
2809729,Initial Access,Exploitation of Remote Services,T1210,Exploitation of Vulnerability,T1203,"The rule detects exploitation attempts against web clients, specifically targeting vulnerabilities in web browsers, which aligns with the initial access phase where attackers exploit vulnerabilities to gain access.",ext to int,CVE-2015-0040,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0018, CVE-2015-0037, and CVE-2015-0066.",7,Malware,"The rule detects a known vulnerability (CVE-2015-0040) that can lead to a successful compromise of client endpoints, warranting a higher impact score.","use-after-free,javascript,exploit,client,Web_Client_Attacks**"
2809735,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule targets a known vulnerability (CVE-2015-0041) in Internet Explorer, which can be exploited to execute arbitrary code on the client system, indicating an initial access attempt through client-side exploitation.",ext to int,CVE-2015-0041,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0017, CVE-2015-0020, CVE-2015-0022, CVE-2015-0026, CVE-2015-0030, CVE-2015-0031, and CVE-2015-0036.",7,Advanced Persistent Threats (APTs),The rule detects an attempted exploit of a known vulnerability (CVE-2015-0041) in Internet Explorer that could lead to a successful compromise of the client endpoint.,"use-after-free,javascript,web-client,exploit,Web_Client_Attacks**"
2809736,Initial Access,Exploit Public-Facing Application,T1190,Exploitation for Client Execution,T1203,"The rule detects attempts to exploit vulnerabilities in web client software, specifically targeting web browsers. This aligns with the Initial Access phase as attackers often use such exploits to gain entry into a system.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0042) which can lead to a successful compromise of client endpoints, indicating a significant security impact.","client,exploit,javascript,uaf,Web_Client_Attacks**"
2809737,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects attempts to exploit a vulnerability (CVE-2015-0043) in web browsers, specifically targeting client-side execution through malicious JavaScript, which aligns with initial access via exploitation.",ext to int,CVE-2015-0043,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 8 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",7,Advanced Persistent Threats (APTs),"The rule detects an exploit targeting a known vulnerability in Internet Explorer, indicating a successful compromise attempt that could lead to further exploitation.","use-after-free,web-client,exploit,javascript,Web_Client_Attacks**"
2809738,Initial Access,Exploitation of Public-Facing Application,T1190,Exploit Public-Facing Application,T1190,"The rule detects exploitation attempts targeting vulnerabilities in web browsers, specifically through JavaScript attacks, which aligns with Initial Access as attackers often exploit public-facing applications to gain entry into a system.",ext to int,CVE-2015-0045,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 8 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0053.",8,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0045) that can lead to remote code execution, indicating a successful compromise of client endpoints.","rce,webclient,exploit,javascript,Web_Client_Attacks**"
2809739,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects exploitation attempts against web client software vulnerabilities, specifically targeting browsers, which aligns with initial access tactics used by attackers to compromise endpoints through drive-by download attacks.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific known vulnerability (CVE-2015-0046) that indicates a successful compromise attempt against web clients, which can lead to exploitation and potential data breaches.","web,client,exploit,cve,Web_Client_Attacks**"
2809740,Initial Access,Exploitation for Client Execution,T1203,Exploitation of Client Side Vulnerabilities,T1203.001,"The rule detects attempts to exploit vulnerabilities in web browsers through crafted JavaScript, indicative of initial access via client-side exploitation.",ext to int,,,,,,7,Malware,"The rule detects a successful compromise attempt targeting a known vulnerability (CVE-2015-0048) in Internet Explorer, which can lead to exploitation of client endpoints.","web,client,exploit,vulnerability,Web_Client_Attacks**"
2809741,Initial Access,Exploitation for Client Execution,TA0040,Exploitation of Client Execution Vulnerability,T1203,"The rule identifies an exploit targeting a vulnerability in Internet Explorer, specifically a use-after-free vulnerability that could allow an attacker to execute arbitrary code on the client. This aligns with the Initial Access phase as it allows the attacker to gain entry to the target system.",ext to int,CVE-2015-0049,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 8 and 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",7,Malware,"The rule detects a known vulnerability (CVE-2015-0049) that can lead to a successful compromise of client endpoints through exploitation of Internet Explorer, indicating a significant threat.","client,exploit,javascript,vulnerability,Web_Client_Attacks**"
2809742,Initial Access,Execution,TA0002,User Execution,T1203,"The rule detects attempts to exploit a vulnerability in web browsers (CVE-2015-0052) that could allow remote code execution, indicating an initial access vector through user interaction with malicious content.",ext to int,CVE-2015-0052,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0027, CVE-2015-0035, CVE-2015-0039, and CVE-2015-0068.",8,Advanced Persistent Threats (APTs),The rule detects a known remote code execution vulnerability in Internet Explorer that can lead to successful compromise of client endpoints.,"rce,javascript,webclient,exploitkit,Web_Client_Attacks**"
2809743,Initial Access,Exploitation of Public-Facing Application,T1190,Exploit Public-Facing Application,T1190,"The rule detects an exploitation attempt against a vulnerability in Internet Explorer, indicating an initial access vector through a web client, which aligns with the exploitation of public-facing applications.",ext to int,CVE-2015-0053,2/11/15 3:00,10,8.6,"Microsoft Internet Explorer 6 through 8 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0045.",8,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0053) in Internet Explorer that can lead to a successful compromise, indicating a significant security impact.","useafterfree,javascript,webclient,exploit,Web_Client_Attacks**"
2809744,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203.001,"The rule targets a known vulnerability in Internet Explorer (CVE-2015-0067) that can be exploited to execute arbitrary code on the client endpoint, which aligns with the Initial Access phase of an attack.",ext to int,CVE-2015-0067,2/11/15 3:01,10,8.6,"Microsoft Internet Explorer 6 through 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",7,Advanced Persistent Threats (APTs),"The rule detects an exploit targeting a known vulnerability in Internet Explorer, indicating a successful compromise attempt against client endpoints.","webclient,exploit,vulnerability,client,Web_Client_Attacks**"
2809745,Initial Access,Exploitation of Public-Facing Application,TA0040,Exploitation for Client Execution,T1203,"The rule detects a use-after-free vulnerability in Internet Explorer, which is exploited to compromise client endpoints, indicating an initial access vector through web browsers.",ext to int,CVE-2015-0067,2/11/15 3:01,10,8.6,"Microsoft Internet Explorer 6 through 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",7,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2015-0067) related to a use-after-free condition in Internet Explorer, which can lead to successful exploitation and potential compromise of client endpoints.","client,exploit,vulnerability,javascript,Web_Client_Attacks**"
2809747,Initial Access,Exploitation of Public-Facing Applications,TA0040,Exploitation of Vulnerability,T1203,"The rule detects an exploit targeting a vulnerability in Internet Explorer, which is a method of gaining initial access through the exploitation of a public-facing application.",ext to int,CVE-2015-0068,2/11/15 3:01,10,8.6,"Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0027, CVE-2015-0035, CVE-2015-0039, and CVE-2015-0052.",8,Advanced Persistent Threats (APTs),"The rule detects a specific exploit (CVE-2015-0068) that can lead to a successful compromise of client endpoints, indicating a significant security risk.","use_after_free,web_client,exploit,javascript,Web_Client_Attacks**"
2809748,Initial Access,Exploitation of Public-Facing Application,T1190,Web Client Vulnerability,T1203,"The rule targets a known vulnerability in Internet Explorer, allowing attackers to exploit client-side applications to gain initial access to the system.",ext to int,CVE-2015-0070,2/11/15 3:01,2.9,8.6,"Microsoft Internet Explorer 6 through 11 allows remote attackers to read content from a different (1) domain or (2) zone via a crafted web site, aka ""Internet Explorer Cross-domain Information Disclosure Vulnerability.""",6,Cross-Site Scripting (XSS),"The rule detects a potential successful exploitation of a known XSS vulnerability in Internet Explorer, which can lead to a compromise of client endpoints.","xss,bypass,client,exploit,Web_Client_Attacks**"
2809749,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects WebDAV requests to the SysVol directory, which may indicate an attempt to discover or enumerate network services and resources, fitting the Discovery phase of an attack.",int to ext,CVE-2015-0008,2/11/15 3:00,10,6.5,"The UNC implementation in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 does not include authentication from the server to the client, which allows remote attackers to execute arbitrary code by making crafted data available on a UNC share, as demonstrated by Group Policy data from a spoofed domain controller, aka ""Group Policy Remote Code Execution Vulnerability.""",5,Advanced Persistent Threats (APTs),"The rule detects a specific WebDAV request that could be linked to exploitation attempts, but does not confirm a successful compromise.","webdav,anomaly,info,http"
2809751,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests with specific patterns indicative of mobile malware communicating with a command and control server, which aligns with the Command and Control tactic.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a check-in from a mobile malware variant that indicates a successful compromise of the device, allowing potential exfiltration of data.","mobile,trojan,c2,exfiltration,Android**"
2809756,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in using HTTP POST requests, indicating potential command and control activity where data may be exfiltrated over a communication channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential successful compromise through a mobile malware check-in, indicating active communication with a command and control server.","mobile,trojan,checkin,c2,Android**"
2809758,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects communication patterns indicative of mobile malware's check-in behavior to a command and control server, which aligns with the Command and Control tactic.",ext to int,,,,,,8,Ransomware,"The rule detects a check-in from a known mobile ransomware Trojan, indicating a successful compromise on mobile devices.","trojan,mobile,c2,exfiltration,Android**"
2809759,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a backdoor Android malware communicating with a command and control server, indicative of an active command and control phase where data may be exfiltrated.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in of a known mobile backdoor, indicating potential compromise of mobile devices and ongoing malicious activity.","mobile,backdoor,command,trojan,Android**"
2809773,Initial Access,Exploitation of Public-Facing Application,TA0040,Exploitation of Vulnerability,T1203,"The rule detects attempts to exploit vulnerabilities in web browsers, specifically targeting client software through malicious payloads, indicative of initial access via exploitation.",ext to int,CVE-2015-0071,2/11/15 3:01,3.6,2.8,"Microsoft Internet Explorer 9 through 11 allows remote attackers to bypass the ASLR protection mechanism via a crafted web site, aka ""Internet Explorer ASLR Bypass Vulnerability.""",7,Malware,The rule detects an attempted exploit against a known vulnerability (CVE-2015-0071) that can lead to successful compromise of client endpoints.,"webclient,exploit,memory,regex,Web_Client_Attacks**"
2809781,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests from a mobile device to a potentially malicious server, indicating that data may be exfiltrated over a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a check-in from mobile malware that indicates a successful compromise, as it involves established communication from an external source to the internal network.","mobile,trojan,command,exfiltration,Android**"
2809783,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in process that communicates with a command and control server, indicative of command and control activities and potential data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential successful compromise through malware check-in behavior, indicating active communication with a command and control server.","mobile,trojan,command,exfiltration,Android**"
2809809,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule indicates detection of mobile malware communicating with a command and control server, specifically through HTTP POST requests containing parameters often associated with exfiltrating data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from mobile malware to its command and control server, indicating a potential compromise and active communication with the attacker.","mobile,trojan,c2,exfiltration,Android**"
2809856,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,The rule detects a mobile malware check-in communication that is indicative of a command and control (C2) channel being used for data exfiltration from the infected mobile device.,ext to int,,,,,,7,Command and Control (C2),The rule detects a mobile malware check-in indicating successful compromise and potential data exfiltration.,"mobile,trojan,c2,exfiltration,Android**"
2809880,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule indicates that a mobile malware is contacting a command and control server through HTTP POST requests, which is characteristic of C2 communication and data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful connection attempt from a mobile malware Trojan, indicating potential data exfiltration or control over the infected device.","trojan,mobile,c2,exfiltration,Android**"
2809918,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a POST request from a mobile device to a server, indicating a potential command and control communication where data may be exfiltrated.",ext to int,,,,,,7,Malware,"The rule detects a successful check-in from a mobile malware variant, indicating a potential compromise of a device within the network.","mobile,trojan,c2,exfiltration,Android**"
2809933,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in, indicating that the malware is communicating with its command and control server to exfiltrate data, which aligns with the Command and Control tactic.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware Trojan, indicating an active compromise and potential data exfiltration.","trojan,mobile,http,c2,Android**"
2809951,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects a potential external IP lookup which indicates an attempt to gather information about external systems, aligning with the Discovery phase.",ext to int,,,,,,2,Malware,"The rule detects a possible external IP lookup related to a specific domain, which does not indicate a successful compromise but rather a potential anomaly. Therefore, the impact score is low.","iplookup,anomaly,http,external,IP_address_lookup_website**"
2809953,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in using HTTP POST requests, indicating that the malware is likely communicating with a command and control server to exfiltrate data, which aligns with the Command and Control tactic.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating potential control over the device and ongoing malicious activity.","mobile,trojan,c2,exfiltration,Android**"
2809969,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to .onion domains, which are often associated with TOR usage. This could indicate potential Command and Control activity, as attackers may utilize TOR for covert communication with compromised systems.",ext to int,,,,,,3,Command and Control (C2),"This rule indicates a DNS query for a .onion domain, which may suggest the use of TOR. However, it does not confirm a successful compromise and is more indicative of potential policy violations rather than direct threats.","dns,tor,policy,anomaly,DNS_Onion_Query**"
2809970,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The detection of DNS queries to .onion domains indicates potential use of TOR for command and control, as these domains are often associated with anonymous communication, which could be leveraged by malware.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a known .onion domain, which could indicate the use of TOR. While this may suggest potential malicious activity, it does not confirm a successful compromise, thus the low impact score.","dns,tor,policy,anomaly,DNS_Onion_Query**"
2809971,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to .onion domains, which are often associated with TOR usage. This behavior may indicate that a client is attempting to establish a command and control channel using TOR, thus falling under the Command and Control phase.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a .onion domain, which could indicate potential use of TOR for C2, but does not confirm a successful compromise.","dns,tor,policy,anomaly,DNS_Onion_Query**"
2809972,Initial Access,Command and Control,C2,Application Layer Protocol: Web Protocols,T1071.001,"The rule detects DNS queries to a .onion domain, which may indicate the use of Tor for anonymous communication, potentially used for Command and Control activities. This behavior aligns with Initial Access as attackers may leverage such protocols to establish a foothold.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a .onion domain, which may indicate the use of TOR for potential C2 activity. However, it does not confirm a successful compromise, thus a lower impact score.","dns,anomaly,policy,tor,DNS_Onion_Query**"
2809975,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a .onion domain, which is often associated with TOR usage. This can indicate potential command and control activity, as malware may use TOR for covert communication. The detection suggests the need for further investigation to determine if the behavior is legitimate or indicative of a compromise.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a known .onion domain, which may indicate potential use of TOR for C2. However, it does not confirm a successful compromise, thus a lower impact score.","dns,tor,policy,anomaly,DNS_Onion_Query**"
2809976,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The detection of DNS queries to .onion domains suggests potential use of Tor for Command and Control activities, indicating that an asset may be compromised and communicating with a remote adversary.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a .onion domain, which may indicate the use of a Tor proxy. While this could be related to malicious activity, it does not confirm a successful compromise.","dns,anomaly,policy,tor,DNS_Onion_Query**"
2809991,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to .onion domains, which are often associated with TOR and can indicate potential use of TOR for command and control activities, particularly if other signs of compromise are present.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS queries to a .onion domain, which may indicate the use of TOR for potential C2 activities. However, it does not confirm a successful compromise, hence a lower impact score.","dns,tor,anomaly,policy,DNS_Onion_Query**"
2809993,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to .onion domains, which are often associated with TOR usage. This could indicate potential command and control activity, as TOR can be used to obfuscate communication between compromised systems and external actors.",int to ext,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a .onion domain, which could indicate the use of TOR for anonymity. While this behavior may be against acceptable use policies, it does not confirm a successful compromise on its own.","dns,anomaly,policy,tor,DNS_Onion_Query**"
2810004,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests that suggest communication with a command and control server, indicating potential exfiltration of data from a mobile device.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware agent, indicating potential compromise of a mobile device and communication with a command and control server.","mobile,trojan,c2,exfiltration,Android**"
2810014,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in via a POST request, indicating potential command and control activity where the malware communicates back to its server, consistent with the exfiltration of data.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential successful compromise involving mobile malware communicating with a command and control server, indicating a higher security risk.","mobile,trojan,command,exfiltration,Android**"
2810015,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071.001,"The detection of DNS queries to .onion domains suggests potential use of the Tor network for Command and Control, as attackers may use Tor to obscure their communications.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a DNS query to a .onion domain, which may indicate use of TOR. While this could suggest potential malicious activity, it does not confirm a successful compromise. The impact score is low as it is more about policy violation than a direct threat.","dns,tor,policy,anomaly,DNS_Onion_Query**"
