sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2852700,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware variant communicating with a command and control server via HTTP, indicating an established command and control channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known mobile malware (Android.BankBot.13414), indicating an active compromise of a mobile device.","mobile,malware,command,http"
2852701,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query related to a known command and control domain used by mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a potential successful compromise.","dns,malware,c2,mobile"
2852702,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to communicate with an external server for control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known CnC domain associated with mobile malware, indicating a successful compromise.","mobile,c2,dns,malware"
2852703,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a POST request to a specific URI that indicates a mobile malware's check-in with a command and control server, which is characteristic of C2 communications.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful communication attempt from a mobile malware (Trojan-Banker) to a command-and-control server, indicating a potential compromise.","trojan,mobile,c2,http"
2852704,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a POST request to a specific URI associated with a mobile banking Trojan, indicating communication with a command and control server, which is characteristic of the Command and Control phase.",ext to int,,,,,,8,Malware,"The rule detects a Trojan malware targeting mobile devices, indicating a successful compromise with potential data theft or unauthorized access.","mobile,trojan,heartbeat,command"
2852705,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to a known command and control domain used by mobile malware, indicating an active communication channel between the compromised device and the attacker's infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware Command and Control domain, indicating potential successful compromise.","mobile,dns,c2,trojan"
2852706,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control (CnC) domain, indicating that the malware may be attempting to communicate with an external server for further instructions or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific CnC domain associated with mobile malware, indicating a successful compromise of a device.","dns,malware,c2,mobile"
2852707,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware that communicates back to a command and control server, indicating an established connection for control and data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a check-in from a known mobile malware, indicating a successful compromise with potential data exfiltration or further exploitation.","mobile,trojan,command,spyware"
2852708,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain related to mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential Command and Control domain associated with mobile malware, indicating a successful compromise of a mobile device.","malware,c2,dns,mobile"
2852709,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an established communication channel for remote control or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a potential successful compromise.","dns,c2,mobile,malware"
2852710,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects communication patterns indicative of a mobile malware (Simplocker) attempting to check in with a command and control server, which aligns with the Command and Control tactic in the MITRE ATT&CK framework.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a check-in from a mobile malware variant (Android/Simplocker.B), indicating a successful compromise of a device and potential control by an attacker.","malware,mobile,command,checkin"
2852711,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),The rule indicates a potential successful compromise through the detection of a known malware C2 domain related to Android malware.,"dns,c2,mobile,malware"
2852712,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt by the malware to communicate with its command infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known CnC domain associated with mobile malware, indicating a successful compromise of a device.","malware,dns,c2,mobile"
2852713,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with an external attacker-controlled server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific CnC domain associated with mobile malware, indicating a successful compromise of a mobile device.","dns,c2,mobile,malware"
2852714,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known Command and Control (CnC) domain associated with mobile malware, indicating potential communication with an external server for control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","c2,dns,mobile,malware"
2852715,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating that the malware is attempting to communicate with its controller, which is a common behavior during the Command and Control phase of an attack.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known CnC domain for mobile malware, indicating potential malicious activity, but does not confirm a successful compromise.","dns,c2,mobile,malware"
2852716,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control (CnC) domain associated with mobile malware, indicating an attempt by malware to communicate with its CnC server.",ext to int,,,,,,6,Command and Control (C2),"The rule indicates a successful detection of a command and control domain associated with mobile malware, which suggests a potential compromise of mobile devices.","dns,c2,mobile,malware"
2852773,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt by the malware to establish communication with its C2 server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific command and control domain associated with a mobile malware threat, indicating a successful compromise.","dns,trojan,mobile,c2"
2852774,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a mobile malware TrojanDropper, indicating a successful compromise of a device.","dns,trojan,mobile,c2"
2852775,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to a known Command and Control (CnC) domain used by mobile malware, indicating an attempt to establish a command and control channel for malicious purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known malware domain associated with a TrojanDropper, indicating a successful compromise is possible if the domain is contacted.","dns,trojan,mobile,c2"
2852776,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates detection of a known mobile malware domain in TLS SNI, suggesting an attempt to establish command and control communication, which is characteristic of initial access stages for mobile malware.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a specific Android TrojanDownloader variant communicating with a known malicious domain, indicating a successful compromise and potential data exfiltration.","mobile,malware,command,tls,SSL_Malicious_Cert**"
2852777,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule targets HTTP traffic indicative of a mobile malware check-in, suggesting the presence of a command and control communication channel established by the malware.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a check-in from a mobile malware variant that indicates a successful compromise of a mobile device, which is a significant security threat.","mobile,spyware,command,http"
2852778,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating potential communication with an external malicious server, which is characteristic of the Command and Control phase.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS lookup for a known command and control domain associated with mobile malware, but it does not indicate a successful compromise.","dns,mobile,c2,spyware"
2852779,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known CnC domain for mobile malware, indicating potential malicious activity but not a confirmed compromise.","c2,dns,mobile,trojan"
2852780,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a command-and-control (CnC) beacon from a mobile malware, indicating that the malware is attempting to communicate with an external server, which is characteristic of the Command and Control phase in an attack lifecycle.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a successful communication with a known Trojan dropper, indicating a compromised mobile device which poses a significant security threat.","trojan,beacon,mobile,c2"
2852781,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware communication pattern indicative of command and control activity, specifically through HTTP POST requests, which aligns with the Command and Control tactic in the MITRE ATT&CK framework.",ext to int,,,,,,8,Malware,"The rule detects a successful check-in from a mobile malware Trojan dropper, indicating a potential compromise of mobile devices.","mobile,trojan,http,c2"
2852782,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a communication channel with the attacker's infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a Trojan banker communicating with a known C2 domain, indicating a successful compromise of a mobile device.","mobile,dns,trojan,c2"
2852783,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a command and control domain associated with mobile malware, indicating an attempt to establish communication with an external server for control or data exfiltration.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware Trojan, but it does not indicate a successful compromise, hence the score remains below 5.","mobile,malware,dns,c2"
2852784,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with a remote server for control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a connection to a known CnC domain associated with mobile malware, indicating a successful compromise.","dns,c2,mobile,trojan"
2852785,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an established communication channel between the compromised mobile device and the attacker's infrastructure.",ext to int,,,,,,4,Command and Control (C2),"The rule indicates a potential C2 domain related to mobile malware, but does not confirm a successful compromise.","malware,dns,c2,mobile"
2852786,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for remote control.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known command and control domain for mobile malware, but does not indicate a successful compromise.","dns,backdoor,mobile,c2"
2852787,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known command-and-control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an attacker-controlled server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a known mobile banking Trojan, indicating a successful compromise of mobile devices.","mobile,malware,c2,dns"
2852788,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control (CnC) domain associated with mobile malware, indicating an attempt by the malware to communicate with its controller.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential connection to a known command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","malware,dns,c2,mobile"
2852789,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt by the malware to communicate with its operator, which falls under the Command and Control phase.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query for a known CnC domain related to mobile malware, but it does not confirm a successful compromise.","mobile,c2,dns,malware"
2852790,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish a communication channel for remote control.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a successful compromise.","malware,dns,mobile,c2"
2852792,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects communication patterns indicative of mobile malware establishing a command and control channel, which is a key phase in maintaining control over compromised devices.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating that a device may be compromised and communicating with a C2 server.","mobile,spyware,command,checkin"
2852793,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule is designed to detect communication from a mobile malware variant that uses HTTP requests to establish a command and control channel, indicating an active attempt to control the infected device.",int to ext,,,,,,8,Command and Control (C2),"The rule indicates a successful communication with a known mobile malware, suggesting a compromised device potentially under attacker control.","mobile,trojan,checkin,c2"
2852795,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to a known command and control domain used by mobile malware, indicating an ongoing communication channel between the infected device and the attacker's infrastructure.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a potential C2 domain in DNS queries, but does not indicate a successful compromise.","mobile,c2,dns,spyware"
2852796,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific CnC domain associated with mobile malware, indicating a successful compromise attempt.","c2,dns,mobile,spyware"
2852797,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a POST request to a specific URI containing sensitive information, indicating potential command and control communication from a mobile malware targeting Android devices.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in of a Trojan-Spy malware targeting Android devices, indicating an active compromise.","mobile,trojan,command,spy"
2852798,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware check-in to a command and control server using HTTP POST requests, indicating an established communication channel for remote control.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful compromise involving a Trojan-Spy malware that communicates with a command-and-control server, indicating an active threat to the network.","mobile,spyware,command,checkin"
2852799,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware's communication with a command and control server via HTTP POST requests, indicating an established command and control channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful command-and-control check-in from a mobile malware Trojan, indicating an active compromise of a device.","mobile,trojan,command,spy"
2852806,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating that the malware may be attempting to communicate with its C2 server.",ext to int,,,,,,6,Command and Control (C2),"The rule indicates detection of a known Trojan Dropper's command and control domain, suggesting a successful compromise of mobile devices.","mobile,c2,dns,malware"
2852807,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known Command and Control (CnC) domain used by mobile malware, indicating potential malicious activity for remote control of compromised devices.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","mobile,c2,dns,malware"
2852808,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with a Trojan banker, indicating a successful compromise.","dns,trojan,c2,mobile"
2852809,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known CnC domain associated with mobile banking malware, indicating a successful compromise.","mobile,malware,c2,dns"
2852810,Initial Access,Execution,TA0002,Malware,T1203,"The rule detects network traffic associated with a mobile malware backdoor, indicating an initial access phase where malware is executed on a target device.",int to ext,,,,,,8,Malware,"The rule detects a backdoor activity related to mobile malware, indicating a successful compromise of mobile devices.","mobile,trojan,backdoor,malware"
2852811,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for remote control.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known CnC domain associated with mobile malware, indicating a successful compromise of a mobile device.","dns,c2,mobile,malware"
2852812,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries associated with a known C2 domain used by mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known mobile malware CnC domain, indicating a successful compromise or active communication with a malicious server.","mobile,dns,c2,malware"
2852858,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an established communication channel between the compromised device and the attacker's infrastructure.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query to a known CnC domain related to mobile malware. However, it does not confirm a successful compromise.","mobile,dns,c2,malware"
2852859,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries associated with a known Command and Control (CnC) domain used by mobile malware, indicating that the malware is attempting to communicate with its CnC server.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known Trojan banker, indicating potential malicious activity but not a confirmed successful compromise.","malware,dns,mobile,trojan"
2852860,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known Command and Control (CnC) domain used by mobile malware, indicating that the malware may be attempting to communicate with its CnC server, which is characteristic of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known malware CnC domain associated with a Trojan targeting Android devices, indicating a successful compromise.","dns,c2,mobile,malware"
2852861,Command and Control,Command and Control,TA0011,Application Layer Protocol: DNS,T1071.001,"The rule detects DNS queries associated with a known Command and Control (CnC) domain used by mobile malware, indicating an active attempt to communicate with an external server for further instructions or data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific CnC domain associated with a known Trojan banker, indicating a successful compromise risk on mobile devices.","mobile,c2,dns,malware"
2852862,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware's check-in to a command-and-control server using HTTP POST requests, indicating an established communication channel for remote control and data exfiltration.",ext to int,,,,,,8,Command and Control (C2),The rule detects a successful communication from a mobile malware agent indicating a potential compromise and ongoing command-and-control activity.,"mobile,trojan,command,checkin"
2852863,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a TLS connection to a known malicious domain associated with mobile malware, indicating potential command and control activity targeting mobile devices.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a specific domain associated with mobile malware in TLS SNI traffic, indicating a successful compromise targeting mobile clients.","mobile,malware,command,tls,SSL_Malicious_Cert**"
2852864,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known command and control (CnC) domain used by mobile malware, indicating potential malicious communication and control over compromised devices.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific CnC domain associated with mobile malware, indicating a successful compromise of a mobile device.","dns,c2,mobile,malware"
2852865,Command and Control,Command and Control,TA0011,Application Layer Protocol: DNS,T1071.003,"The rule detects a DNS query for a known command and control (CnC) domain associated with mobile malware, indicating an attempt by the malware to communicate with its operator.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with mobile malware, indicating a successful compromise of a device.","mobile,malware,dns,trojan"
2852866,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP POST requests made by a mobile malware variant, indicating a potential command and control communication channel established to exfiltrate data or receive commands from an attacker.",ext to int,,,,,,7,Command and Control (C2),The rule detects a mobile malware check-in indicating a successful compromise where the malware may be communicating with a C2 server.,"mobile,spyware,command,http"
2852867,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known command and control (CnC) domain used by mobile malware, indicating potential communication between the compromised device and the attacker's infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware backdoor, indicating a successful compromise in communication with a command and control server.","backdoor,dns,mobile,c2"
2852868,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known Command and Control (CnC) domain used by mobile malware, indicating an attempt by the malware to communicate with its controller.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a command and control domain associated with a mobile malware Trojan, indicating a successful compromise of a mobile device.","malware,dns,c2,mobile"
2852869,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a potential successful compromise.","malware,dns,c2,mobile"
2852885,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control (CnC) domain associated with mobile malware, indicating an attempt by the malware to establish communication with an external server for commands or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known malware domain associated with Android.Joker, indicating a successful compromise possibility through C2 communication.","malware,dns,trojan,mobile"
2852886,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known command and control domain used by mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a known mobile malware, indicating a successful compromise of a mobile device.","mobile,c2,dns,banker"
2852887,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known Command and Control (C2) domain used by mobile malware, indicating an attempt by the malware to communicate with its C2 server.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific DNS query related to a known Trojan banker, indicating a successful compromise attempt.","trojan,dns,mobile,c2"
2852888,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071.001,"The rule detects a mobile malware backdoor communicating with a command-and-control server using HTTP POST requests, indicative of an established command and control channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile backdoor, indicating an active compromise of a device within the network.","mobile,backdoor,command,http"
2852889,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware backdoor that communicates with a command and control server via HTTP POST requests, indicating an established command and control channel typical of malware operations.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware backdoor, indicating a compromised device communicating with a C2 server.","backdoor,mobile,command,http"
2852890,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query related to a known command and control domain associated with mobile malware, indicating an attempt by the malware to communicate with its C2 infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with mobile malware, indicating a successful compromise of a mobile device.","mobile,dns,c2,malware"
2852891,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with an external server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","mobile,trojan,dns,malware"
2852892,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects a TLS connection to a domain associated with mobile malware, indicating potential command and control activity where the attacker communicates with compromised mobile devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific domain associated with mobile malware in TLS traffic, indicating a successful compromise attempt related to command-and-control communication.","mobile,command-and-control,tls,malware,SSL_Malicious_Cert**"
2852898,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects an exploit kit (SocGholish) that typically initiates through malicious web content, indicating an initial access attempt through a drive-by compromise.",ext to int,,,,,,8,Malware,"The rule detects a successful connection from an exploit kit (SocGholish) targeting client endpoints, indicating a high likelihood of malware delivery.","exploit,trojan,http,client"
2852899,Initial Access,Execution,TA0002,User Execution,T1203,"The rule detects a fake update loader associated with the SocGholish malware, which typically relies on user interaction to execute malicious code, indicating an initial access phase through user execution of potentially harmful content.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise attempt via a known exploit kit (SocGholish), indicating a high likelihood of malware infection on client endpoints.","exploit,trojan,http,fakeupdate"
2852900,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects a payload indicative of an exploit kit targeting web browsers, which is commonly used for initial access by delivering malicious payloads to users.",ext to int,,,,,,8,Malware,"The rule detects a successful payload from an exploit kit (SocGholish), indicating a high likelihood of compromise.","exploit,trojan,payload,web"
2852948,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a connection related to the SocGholish exploit kit, which is typically used to deliver malware via malicious web pages, indicating an attempt to gain initial access to the victim's system.",ext to int,,,,,,7,Malware,"The rule detects a connection related to the SocGholish exploit kit, which indicates a successful compromise attempt targeting client endpoints.","exploit,trojan,tds,web,TDS**"
2852970,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects HTTP traffic indicating an exploit kit (Keitaro) that attempts to deliver malware to clients, which aligns with the Initial Access phase where attackers exploit vulnerabilities in public-facing applications.",ext to int,,,,,,7,Malware,"The rule detects an exploit kit associated with the SocGholish malware, indicating a successful compromise of a client endpoint.","exploit,trojan,http,cookie"
2852971,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203,"The rule detects a specific malicious cookie associated with the KeitaroTDS malware family, which is often used in drive-by download attacks to compromise client endpoints. This aligns with initial access tactics where attackers exploit vulnerabilities or deliver payloads to gain access.",ext to int,,,,,,6,Malware,"The rule detects a potential compromise involving a trojan activity, specifically targeting client endpoints, which indicates a successful attack vector.","trojan,cookie,client,inbound"
2852972,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203,"The rule detects potentially malicious cookies that could be used to compromise client endpoints, indicating an attempt to gain initial access through web-based exploitation.",ext to int,,,,,,6,Malware,"The rule detects a potential successful compromise through the presence of a malicious cookie associated with the Keitaro malware family, indicating a trojan activity.","trojan,cookie,http,client"
2852993,Initial Access,Phishing,TA0001,Spear Phishing Link,T1566.002,"The rule detects a domain associated with a phishing awareness campaign, indicating potential phishing attempts aimed at users, which aligns with the Initial Access phase where attackers gain entry through deceptive methods.",ext to int,,,,,,3,Phishing,"The rule detects a DNS query related to a phishing awareness domain, indicating potential social engineering activity but not a confirmed compromise.","phishing,dns,anomaly,awareness"
2852994,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries for a domain associated with a phishing campaign, indicating an attempt to gain initial access through deceptive means.",ext to int,,,,,,3,Phishing,"The rule detects a DNS query related to a phishing awareness domain, indicating potential phishing activity but not a confirmed compromise.","phishing,dns,awareness,anomaly"
2852995,Initial Access,Phishing,TA0001,Spear Phishing Link,T1566.002,"The rule detects DNS queries for a domain associated with a phishing campaign, indicating an attempt to gain initial access through social engineering tactics.",ext to int,,,,,,3,Phishing,"The rule detects a DNS query related to a known phishing awareness domain, indicating potential social engineering but not a confirmed compromise.","phishing,dns,awareness,anomaly"
2852996,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries to a domain associated with a phishing campaign, indicating an attempt to gain initial access through deceptive means.",ext to int,,,,,,3,Phishing,"The rule alerts on a domain associated with a phishing awareness campaign, indicating potential phishing activity but not a confirmed compromise.","phishing,dns,anomaly,awareness"
2852997,Initial Access,Phishing,TA0011,Spear Phishing Link,T1566.002,"The rule detects a domain associated with a phishing campaign, indicating an attempt to gain initial access through social engineering tactics.",ext to int,,,,,,3,Phishing,"The rule detects a phishing awareness domain in TLS SNI, indicating potential phishing activity but not a confirmed compromise.","phishing,tls,sni,social,SSL_Malicious_Cert**"
2852998,Initial Access,Phishing,TA0011,Spear Phishing Link,T1566.002,"The rule detects a TLS SNI associated with a phishing awareness domain, indicating an attempt to lure users into providing credentials or executing malicious actions, which aligns with initial access tactics via phishing.",ext to int,,,,,,3,Phishing,The rule detects a known phishing awareness domain but does not indicate a successful compromise.,"phishing,tls,sni,awareness,SSL_Malicious_Cert**"
