sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2022082,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP requests to an external IP lookup service, which can indicate a command and control activity where an attacker may be trying to obfuscate their infrastructure or gather information about the victim's environment.",ext to int,,,,,,2,Phishing,"The rule detects an external IP lookup which may indicate reconnaissance or phishing activity, but does not confirm a successful compromise.","ip-check,anomaly,http,external"
2022115,Initial Access,Exploitation of Public-Facing Application,TA0040,Exploitation of Vulnerability,T1203,"The rule detects serialized Java objects that may indicate exploitation attempts against vulnerabilities in Java applications, aligning with initial access tactics where attackers exploit public-facing applications.",any to int,,,,,,4,Miscellaneous,"The rule detects potential serialized Java object exploitation, but does not confirm a successful compromise.","anomaly,info,java,collection"
2022123,Discovery,Reconnaissance,TA0043,Network Service Discovery,T1046,"The rule detects HTTP requests to a geo-location service, which can indicate an attacker is gathering information about the network and its external IP addresses, aligning with reconnaissance activities.",int to ext,,,,,,2,Eavesdropping/Sniffing,"The rule detects a DNS lookup to geoip.co.uk, which is not indicative of a successful compromise but could suggest reconnaissance activity.","info,geoip,http,anomaly"
2022135,Initial Access,Drive-by Compromise,T1189,Exploit Public-Facing Application,T1190,"The rule detects potential exploits from the Nuclear Exploit Kit targeting client systems, indicating an attempt to gain initial access through vulnerabilities in public-facing applications, particularly via HTTP connections.",ext to int,,,,,,8,Malware,"The rule detects a potential payload from the Nuclear Exploit Kit, indicating a successful compromise attempt with high severity, warranting further investigation.","exploit,payload,nuclear,http,Exploit_Kit, Nuclear**"
2022144,Initial Access,Initial Access,TA0001,Malware,T1203,"The rule detects the presence of Android malware that may be used to compromise devices, indicating an initial access vector where the attacker deploys malicious software to gain entry into the target system.",ext to int,,,,,,8,Malware,"The rule detects a specific Android Trojan downloader that is actively targeting mobile devices, indicating a successful compromise. The presence of a known CVE further supports the severity of the threat.","android,trojan,malware,c2,Android**"
2022220,Initial Access,Initial Access,TA0001,Spear Phishing Attachment,T1566.001,"The rule detects potential downloads of .jpg files that may be initiated by VBA macros, which are often used in spear phishing attacks to gain initial access to a system.",ext to int,,,,,,2,Malware,"The rule detects a potential download of a .jpg file by a VBA macro, which could indicate malicious activity, but does not confirm a successful compromise.","vba,http,anomaly,download"
2022222,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic to an external IP lookup service (ip2nation.com), which can indicate that a compromised system is trying to resolve external IPs, potentially as part of a command and control operation.",int to ext,,,,,,2,Malware,"The rule detects a DNS lookup to a known IP lookup service, indicating potential external communication but does not confirm a successful compromise.","ipcheck,anomaly,http,external"
2022242,Initial Access,Drive-by Compromise,T1189,Exploit Public-Facing Application,T1190,"The rule detects malicious redirection often associated with exploit kits, indicative of an initial access attempt where users are compromised through vulnerable applications or websites.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential successful compromise through exploit kit activity, indicating a higher risk of malware propagation.","redirect,exploit,malvertising,client,Redirector**"
2022262,Initial Access,Drive-by Compromise,T1189,Malicious File Download,T1203,"The rule detects HTTP GET requests for .jpg files that may be downloaded via a VBA macro, indicating potential initial access through a malicious file download.",ext to int,,,,,,3,Malware,"The rule detects a potential .jpg download by a VBA macro, indicating possible malicious activity, but does not confirm a successful compromise.","vba,http,download,anomaly"
2022264,Initial Access,Execution,TA0002,User Execution,T1203,"The rule detects HTTP requests that may indicate an attempt to execute a malicious executable file (.exe) via a potentially unsafe HTTP request, which is often part of the initial access phase where attackers try to execute code on a target system.",int to ext,,,,,,3,Miscellaneous,"The rule indicates a possible anomaly related to MSXMLHTTP requests that could suggest malicious activity, but it does not confirm a successful compromise.","http,anomaly,request,info"
2022265,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203,"The rule detects HTTP requests for .msi files, which are often associated with malicious software delivery, indicating potential initial access through a drive-by compromise.",int to ext,,,,,,3,Miscellaneous,The rule indicates a possible anomaly with MSXMLHTTP requests but does not confirm a successful compromise or exploit.,"http,anomaly,request,info"
2022266,Initial Access,Initial Access,TA0001,Spear Phishing Attachment,T1566.001,"The rule detects HTTP requests for files with a .msp extension, which are often associated with malicious attachments used in spear phishing attacks. This suggests an initial access attempt through a potentially harmful file.",int to ext,,,,,,4,Miscellaneous,The rule detects potential anomalies related to MSXMLHTTP requests but does not indicate a successful compromise. The impact score is low as it pertains to possible malicious activity rather than confirmed threats.,"http,anomaly,request,info"
2022285,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.002,"The rule detects HTTP traffic to a known site associated with a potential malicious download, indicating a possible initial access vector through a phishing link.",int to ext,,,,,,3,Malware,"The rule detects established connections to a known domain (zonealarm.com) related to software downloads, but does not indicate a successful compromise or direct malicious activity.","anomaly,download,http,flowbit"
2022288,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware variant that establishes a command and control channel to exfiltrate sensitive data from the infected device, indicating its operation within the Command and Control phase.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a successful check-in from a mobile malware variant, indicating potential ongoing compromise and data exfiltration capabilities.","trojan,mobile,command,exfiltration,Android**"
2022290,Initial Access,Drive-by Compromise,T1189,Exploit Public-Facing Application,T1190,"The rule detects malicious redirection behavior often associated with exploit kits, indicating an attempt to compromise a user's system through vulnerabilities in public-facing applications, thus facilitating initial access.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects an exploit kit redirect, which can lead to further exploitation if successful, indicating a higher impact.","redirector,exploitkit,malvertising,client,Redirector**"
2022296,Initial Access,Supply Chain Compromise,T1195,Compromise Software Supply Chain,T1195.002,"The rule detects potential downloading of iOS applications from a third-party source, which could indicate a supply chain compromise where malicious applications are being introduced into the environment.",int to ext,,,,,,4,Malware,"The rule detects potential anomalous behavior related to iOS app downloads, but it does not confirm a successful compromise or an active threat.","darkside,app,download,anomaly"
2022297,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203.002,"The rule detects HTTP traffic involving the download of APK files from a suspicious host, which may indicate an initial access attempt through a malicious application, aligning with tactics used in drive-by compromise attacks.",int to ext,,,,,,4,Malware,The rule alerts on potential malicious activity (Android APK download) but does not indicate a successful compromise.,"android,download,vshare,darkside"
2022299,Initial Access,Initial Access,TA0001,Exploitation of Public-Facing Application,T1190,"The rule detects SSH traffic to a potentially vulnerable Juniper ScreenOS device, indicating an attempt to exploit a known vulnerability (CVE-2015-7755) that could allow initial access to the network.",int to ext,CVE-2015-7755,12/19/15 14:59,10,10,"Juniper ScreenOS 6.2.0r15 through 6.2.0r18, 6.3.0r12 before 6.3.0r12b, 6.3.0r13 before 6.3.0r13b, 6.3.0r14 before 6.3.0r14b, 6.3.0r15 before 6.3.0r15b, 6.3.0r16 before 6.3.0r16b, 6.3.0r17 before 6.3.0r17b, 6.3.0r18 before 6.3.0r18b, 6.3.0r19 before 6.3.0r19b, and 6.3.0r20 before 6.3.0r21 allows remote attackers to obtain administrative access by entering an unspecified password during a (1) SSH or (2) TELNET session.",4,Malware,"The rule detects a reachable SSH service but does not indicate a successful compromise, hence a lower score.","ssh,anomaly,policy,info"
2022319,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a social engineering scam that typically involves misleading users into clicking malicious links, which aligns with initial access tactics through phishing.",ext to int,,,,,,4,Social Engineering,"The rule detects a potential tech support scam, which is a form of social engineering but does not indicate a successful compromise.","scam,social,phishing,client"
2022332,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for .onion domains, which are commonly associated with TOR usage. TOR can be used for command and control communication, hence indicating potential malicious activity related to C2 operations.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries for .onion domains, which may indicate use of TOR. While this could suggest potential malicious activity, it does not confirm a successful compromise, thus a lower impact score.","dns,tor,anomaly,policy,DNS_Onion_Query**"
2022342,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects specific HTTP POST requests that may indicate anomalous behavior associated with command and control activities, particularly through the use of application layer protocols.",ext to int,,,,,,3,Malware,"The rule detects potentially anomalous HTTP POST requests related to HotSpotShield activity, which could indicate policy violations or suspicious behavior, but does not confirm a successful compromise.","anomaly,policy,http,activity"
2022351,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP traffic to an external IP lookup service, which can indicate an attempt to establish a command and control channel by revealing the external IP address of the compromised host.",int to ext,,,,,,3,Phishing,"The rule detects an external IP lookup to ipecho.net, which indicates a benign action rather than a successful compromise.","iplookup,http,anomaly,external"
2022368,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP requests to an external IP lookup service, which may indicate the presence of malware attempting to communicate with a command and control server to exfiltrate data or receive instructions.",int to ext,,,,,,3,Phishing,"The rule detects a lookup to an external IP, which could indicate an external service being queried. However, it does not confirm a successful compromise or malicious intent, thus a lower impact score.","ipcheck,anomaly,http,external"
2022405,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic to an external IP lookup service, which could indicate that a compromised host is attempting to communicate with an external command and control server to exfiltrate data or receive instructions.",int to ext,,,,,,2,Phishing,The rule detects an external IP lookup related to a potentially benign service; it does not indicate a successful compromise.,"info,ipcheck,http,anomaly"
2022466,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects HTTP responses indicative of a possible exploit kit redirect, commonly used in drive-by compromise attacks to gain initial access to a user's system.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule indicates a potential successful exploit kit redirect, which could lead to further malicious activities or compromises within the network.","exploit,redirect,http,tds,TDS**"
2022479,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects malicious redirection to exploit kits, commonly associated with drive-by compromise techniques that allow attackers to exploit vulnerabilities in web browsers or plugins to gain initial access to a victim's system.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects an exploit kit redirect, which can lead to successful compromises if followed by further exploitation. Although it does not indicate a successful compromise by itself, it poses a significant risk as it often leads to further malicious activity.","exploit,redirect,malvertising,client,Redirector**"
2022481,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects malicious redirection activities that often lead to exploitation via compromised websites, which aligns with the Initial Access phase where attackers gain entry to a victim's system.",ext to int,,,,,,6,Malware,"The rule indicates the presence of a potential Evil Redirect, which can lead to further exploitation and malware propagation, suggesting a successful compromise could occur.","redirect,trojan,client,malvertising,Redirector**"
2022484,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects encrypted payloads associated with exploit kits, which are commonly used for gaining initial access to a target system.",ext to int,,,,,,8,Malware,"The rule detects an encrypted payload associated with exploit kits, indicating a successful compromise attempt.","exploit,payload,kit,http"
2022493,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects malicious HTTP traffic indicative of exploit kits, which are commonly used to gain initial access to systems by exploiting vulnerabilities in public-facing applications.",ext to int,,,,,,6,Malware,"The rule detects an evil redirect potentially leading to exploitation, indicating a successful compromise may occur if the redirect is followed.","redirector,exploit,malvertising,web,Redirector**"
2022520,Initial Access,Drive-by Compromise,T1189,Malicious File Download,T1203,"The rule detects potential HTA file downloads, which are often used in initial access scenarios to execute malicious payloads on target systems.",int to ext,,,,,,4,Malware,"The rule detects potential HTA application downloads, which could indicate malicious activity but does not confirm a successful compromise.","hta,download,anomaly,http"
2022523,Initial Access,Exploitation of Remote Services,T1210,Exploitation of Vulnerability,T1203,"The rule detects a specific memory corruption vulnerability in Internet Explorer (CVE-2016-0063), which could be exploited to gain initial access to a client endpoint through malicious web content.",ext to int,CVE-2016-0063,2/10/16 11:59,10,8.6,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0060, CVE-2016-0061, CVE-2016-0067, and CVE-2016-0072.",8,Malware,"The rule detects a known vulnerability (CVE-2016-0063) that can lead to successful compromise of client endpoints, indicating a significant threat.","memory,vulnerability,webclient,trojan,Web_Client_Attacks**"
2022551,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects SSL traffic associated with LogMeIn and Join.me, which are commonly used for remote access and can indicate potential command and control activity if used maliciously.",ext to int,,,,,,3,Policy Violation,"The rule detects potential usage of remote access software, which may indicate unauthorized access, but does not confirm a successful compromise.","remote,access,anomaly,policy"
2022575,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects potential social engineering attacks through DNS queries for domains associated with fake antivirus scams, which typically aim to lure users into providing sensitive information or downloading malicious software.",ext to int,,,,,,3,Social Engineering,"The rule detects a potential phishing attempt related to a fake AV scam, which indicates a possible social engineering attack but does not confirm a successful compromise.","social,scam,dns,client"
2022583,Discovery,Network Service Discovery,T1046,Network Service Scanning,T1046.001,"The rule detects potential SSLv2 negotiation, which can indicate an attempt to discover or exploit network services. This behavior aligns with the Discovery phase as it involves probing for vulnerabilities in network services.",ext to int,,,,,,3,Policy Violation,"The rule detects a potential SSLv2 negotiation, which is considered outdated and may indicate misconfiguration or weak security practices rather than a successful compromise.","ssl,negotiation,anomaly,policy"
2022584,Discovery,Network Service Discovery,T1046,Network Service Discovery,T1046,"The rule detects potential SSLv2 negotiation, which can indicate an attacker probing for vulnerable services on a network, aligning with the Discovery phase of the attack lifecycle.",ext to int,,,,,,4,Malware,"The rule alerts on a potential SSLv2 negotiation, which may indicate an attempt to exploit weak cryptography, but does not confirm a successful compromise.","ssl,negotiation,anomaly,policy"
2022585,Discovery,Network Discovery,T1016,Network Service Scanning,T1046,"The rule detects potential SSLv2 negotiation, indicating an attempt to probe or discover services that may be vulnerable, aligning with the Discovery phase.",ext to int,,,,,,3,Malware,"The rule indicates a possible SSLv2 negotiation, which could be an anomaly but does not confirm a successful compromise.","ssl,negotiation,anomaly,policy"
2022586,Initial Access,Initial Access,TA0001,Exploitation of Public-Facing Application,T1190,"The rule detects possible SSLv2 negotiation, which could indicate an attempt to exploit vulnerabilities in SSL/TLS implementations, commonly used for initial access into a network.",ext to int,,,,,,4,Malware,"The rule indicates a potential SSLv2 negotiation, suggesting a possible vulnerability, but does not confirm a successful compromise.","ssl,negotiation,anomaly,policy"
2022587,Discovery,Network Service Discovery,T1046,Protocol Tunneling,T1572,"The rule detects potential SSLv2 negotiation, which may indicate an attempt to discover or exploit vulnerable network services. This aligns with the Discovery phase as attackers often probe for service vulnerabilities.",ext to int,,,,,,4,Malware,"The rule indicates a possible SSLv2 negotiation, which is often associated with outdated and vulnerable protocols. However, it does not confirm a successful compromise, leading to a lower impact score.","ssl,anomaly,negotiation,policy"
2022588,Initial Access,Initial Access,TA0001,Exploitation of Public-Facing Application,T1190,"The rule detects potential SSLv2 negotiation, which could indicate an attempt to exploit vulnerabilities in SSL/TLS protocols for initial access.",ext to int,,,,,,4,Malware,"The rule indicates a possible SSLv2 negotiation, which could suggest an attempt to exploit vulnerabilities, but does not confirm a successful compromise.","ssl,anomaly,negotiation,policy"
2022591,Initial Access,Phishing,TA0011,Malicious Link,T1566.001,"The rule detects a domain associated with a fake antivirus scam, which often uses phishing techniques to lure users into downloading malicious software, indicating an initial access attempt.",ext to int,,,,,,4,Social Engineering,The rule detects a potential phishing or scam attempt but does not indicate a successful compromise.,"socialengineering,dns,scam,client"
2022592,Initial Access,Phishing,TA0011,Spear Phishing Link,T1566.002,"The rule detects a domain associated with a fake antivirus phone scam, which is typically delivered through phishing tactics to lure victims, indicating a method of initial access.",ext to int,,,,,,4,Social Engineering,"The rule detects a potential phishing scam domain, which indicates a risk of social engineering but does not confirm a successful compromise.","socialengineering,dns,scam,client"
2022593,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a domain associated with a fake antivirus scam, which is often used in phishing attacks to lure users into providing sensitive information or downloading malware, indicating an initial access attempt.",ext to int,,,,,,3,Social Engineering,The rule detects a potential phishing scam domain but does not indicate a successful compromise.,"social,scam,dns,client"
2022603,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.002,"The rule detects patterns commonly associated with social engineering scams, specifically targeting users through deceptive web content that may lead to phishing attempts.",ext to int,,,,,,4,Social Engineering,"The rule detects a potential scam related to fake support phone calls, which indicates a social engineering attempt but does not confirm a successful compromise.","scam,social,client,phishing"
2022607,Initial Access,Phishing,TA0011,Spear Phishing Link,T1566.002,"The rule detects a scam targeting users through deceptive web content, indicative of phishing attempts to gain initial access.",ext to int,,,,,,4,Social Engineering,"The rule detects a potential scam targeting users, but does not indicate a successful compromise.","social,scam,client,phishing"
2022608,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a fake virus scam that aims to lure users into clicking a malicious link, which is characteristic of phishing attacks used for initial access.",ext to int,,,,,,6,Social Engineering,"The rule indicates a successful compromise through a fake virus scam, targeting users with deceptive content to elicit sensitive information.","social,scam,phishing,web"
2022628,Initial Access,Drive-by Compromise,T1189,Exploit Public-Facing Application,T1190,"The rule detects malicious redirection typically associated with exploit kits, which often lead to drive-by compromises where users are exploited through vulnerabilities in public-facing applications, such as web browsers.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential successful compromise via an exploit kit redirect, indicating a higher risk of malware propagation.","redirector,exploit,malvertising,client,Redirector**"
2022641,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known dynamic tunneling service (ngrok), which is often used for establishing command and control channels by attackers.",ext to int,,,,,,2,Malware,The rule detects DNS queries to a potentially suspicious domain but does not indicate a successful compromise.,"dns,anomaly,policy,query"
2022642,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects DNS queries to ngrok domains, which are often used for tunneling and can indicate initial access attempts via external remote services.",ext to int,,,,,,2,Malware,The rule detects DNS queries to a known dynamic domain (ngrok.io) which may indicate potential malicious activity but does not confirm a successful compromise.,"dns,anomaly,query,info"
2022643,Initial Access,Initial Access,TA0001,External Remote Services,T1071,"The rule detects DNS queries to potentially malicious domains, which is often a precursor to initial access by threat actors attempting to establish a foothold in the network.",ext to int,,,,,,3,Phishing,"The rule detects a DNS query to a potentially hostile domain, indicating possible phishing or malicious intent, but does not confirm a successful compromise.","dns,query,anomaly,policy"
2022644,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known .onion domain, which is often associated with TOR usage. This could indicate potential Command and Control activity, as malware may use TOR for communication. The presence of such queries warrants further investigation to determine if they are legitimate or indicative of a compromised asset.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a DNS query to a .onion domain, indicating potential use of TOR, which may be associated with malicious activity. However, it does not confirm a successful compromise and is more indicative of policy violation rather than an immediate threat.","dns,anomaly,policy,tor,DNS_Onion_Query**"
2022645,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known .onion domain, which could indicate the use of TOR for command and control activities. While not inherently malicious, the use of TOR may be associated with circumvention of security policies or malicious behavior, warranting further investigation.",int to any,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a .onion domain, which may indicate potential use of TOR for C2, but does not confirm a successful compromise.","dns,anomaly,policy,tor,DNS_Onion_Query**"
2022646,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to .onion domains, which are often used for anonymized communication in TOR networks. This behavior can indicate potential use of TOR for command and control purposes, particularly if other indicators of compromise are present.",int to any,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a known .onion domain, which may indicate potential usage of TOR for C2 purposes. However, it does not confirm a successful compromise.","dns,tor,anomaly,policy,DNS_Onion_Query**"
2022651,Initial Access,Drive-by Compromise,TA0001,Malicious File,T1203,"The rule detects a fake Flash update, which is often used in drive-by download attacks to compromise clients, indicating an attempt to gain initial access through malicious payloads.",ext to int,,,,,,4,Malware,"The rule detects a potential fake Flash update, which could indicate a malware delivery mechanism. However, it does not confirm a successful compromise.","trojan,web,client,update"
2022652,Initial Access,Execution,T1203,Exploitation for Client Execution,T1203.001,"The rule detects HTTP requests that may indicate exploitation attempts via WinHttpRequest, which is often used in initial access scenarios to execute payloads on client machines.",ext to int,,,,,,4,Misc Activity,The rule detects potential anomalies related to WinHttpRequest but does not indicate a confirmed compromise.,"anomaly,http,request,info"
2022679,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule indicates potential use of a proxy tool, specifically Psiphon, which can be used to establish command and control channels over HTTP. This aligns with the Command and Control phase, where attackers may use application layer protocols to communicate with compromised systems.",ext to int,,,,,,4,Malware,"The rule detects possible traffic from a known proxy tool, which may indicate circumvention of network controls, but does not confirm a successful compromise.","proxy,anomaly,traffic,policy"
2022687,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP traffic to an external IP address lookup service, which may indicate that an attacker is attempting to resolve external IP addresses as part of a command and control operation.",int to ext,,,,,,2,Social Engineering,"The rule detects a benign IP address lookup for domain information, which does not indicate a successful compromise.","ipcheck,anomaly,http,lookup"
2022691,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects potential fake antivirus scams through DNS queries, which often involve phishing tactics to lure users into clicking malicious links, indicative of initial access attempts.",ext to int,,,,,,4,Social Engineering,"The rule detects a potential fake antivirus scam, which is a form of social engineering but does not indicate a successful compromise.","social,scam,dns,client"
2022696,Initial Access,Phishing,TA0011,Malicious Link,T1566.001,"The rule identifies potentially malicious DNS queries related to a fake antivirus phone scam, which often involves phishing tactics to lure victims into accessing harmful links.",ext to int,,,,,,3,Social Engineering,"The rule detects a potential phishing attempt related to a fake antivirus scam, which is a known social engineering tactic but does not indicate a successful compromise.","dns,scam,social,client"
2022697,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a fake antivirus phone scam landing page, which is indicative of social engineering tactics used to lure victims into providing sensitive information or downloading malicious software, typically associated with initial access via phishing.",ext to int,,,,,,3,Social Engineering,"The rule detects a fake AV phone scam landing page, which is a social engineering tactic, but does not indicate a successful compromise or data breach.","scam,social,web,client"
2022738,Discovery,Application Layer Protocol,T1071,Application Layer Protocol: HTTP,T1071.001,"The rule detects specific user-agent strings related to QuickTime on Windows, which may indicate reconnaissance or scanning for vulnerabilities. This aligns with the Discovery phase where attackers gather information about potential targets.",int to ext,,,,,,3,Malware,"The rule detects a known user-agent string associated with vulnerabilities, but does not indicate a successful compromise.","anomaly,http,user-agent,policy"
2022772,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects exploit kits that are often used to redirect users to malicious content without their knowledge, indicating an initial access vector through compromised websites or malvertising.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation leading to further malicious activity through an exploit kit, indicating a successful compromise scenario.","exploit,redirector,malvertising,client,Redirector**"
2022803,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP POST requests to a specific host (quicken.com) which may indicate an application layer protocol being used for command and control, especially when combined with the flowbits indicating potential malicious activity.",ext to int,,,,,,3,Miscellaneous,"The rule detects a flowbit set for a POST request to Quicken, indicating potential anomalous activity but not a confirmed compromise.","anomaly,http,flowbit,quicken"
2022854,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a tech support phone scam landing page, which is often used in phishing attacks to lure victims into providing sensitive information or installing malware, fitting the Initial Access phase.",ext to int,,,,,,4,Social Engineering,"The rule detects a tech support phone scam, which is a form of social engineering. While it can lead to user compromise, it does not indicate a successful compromise.","scam,social,http,client"
2022890,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects an exploit targeting vulnerabilities in web browsers, which aligns with initial access tactics where attackers leverage application vulnerabilities to gain entry into a system.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a heap overflow vulnerability in Google Chrome, which can lead to successful exploitation and compromise of client endpoints, indicating a high potential impact.","heap,overflow,client,exploit,Web_Client_Attacks**"
2022892,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP traffic to an external IP lookup service, which may indicate the use of a command and control mechanism to gather information about the victim's external IP address. This is relevant in the context of establishing or maintaining command and control channels.",int to ext,,,,,,3,Phishing,"The rule detects an external IP lookup which may indicate reconnaissance or initial probing, but does not confirm a successful compromise.","info,lookup,anomaly,external"
2022913,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects requests for 'wpad.dat', which is often exploited to redirect traffic for malicious purposes, indicating a potential initial access vector through misconfigured proxy settings.",any to any,,,,,,3,Command and Control (C2),"The rule indicates a potential anomaly with a proxy request, but does not confirm a successful compromise or verified threat.","anomaly,http,request,badtunnel"
2022914,Discovery,Network Discovery,T1046,Network Service Scanning,T1046.001,"The rule detects potential WPAD spoofing through NBNS Name Query Responses, indicating an attempt to discover network services or configurations, which aligns with the Discovery phase.",ext to int,,,,,,3,DNS Spoofing/Poisoning,The rule detects a potential spoofing attempt but does not confirm a successful compromise.,"wpad,anomaly,spoofing,nbns"
2022916,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The RIG Exploit Kit is designed to compromise client systems through exploiting vulnerabilities in software accessed via the internet, aligning with the Initial Access phase of an attack.",ext to int,,,,,,7,Malware,"The rule detects a payload from the RIG Exploit Kit, indicating a successful compromise attempt that could lead to malware installation on client systems.","exploit,payload,kit,client"
2022925,Initial Access,Phishing,TA0011,Credential Dumping,T1003,"The rule detects a tech support phone scam landing page that social engineers users into providing their credentials, indicative of phishing attempts aimed at initial access.",ext to int,,,,,,4,Social Engineering,"The rule detects a potential phishing scam landing page but does not confirm a successful compromise, as it focuses on user interaction rather than credential theft.","phishing,social-engineering,scam,credential-theft,Phishing**"
2022927,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a specific social engineering tactic where users are lured to a malicious website through deceptive messages, characteristic of initial access methods like phishing.",int to ext,,,,,,4,Social Engineering,"The rule detects a potential tech support scam, which indicates possible malicious intent but does not confirm a successful compromise.","scam,phishing,social,http"
2022949,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects payloads from the RIG Exploit Kit, which is designed to compromise client systems through vulnerabilities in software, indicating an initial access attempt.",ext to int,,,,,,8,Malware,"The rule detects a payload from the RIG Exploit Kit, indicating a successful compromise may have occurred, which poses a significant threat to client endpoints.","exploitkit,payload,client,malware,Exploit_kit_RIG**"
2022962,Initial Access,Initial Access,TA0043,Drive-by Compromise,T1189,"The rule detects traffic indicative of exploit kits, which are commonly used for initial access through compromised websites, specifically targeting clients visiting these sites.",ext to int,,,,,,7,Malware,"The rule detects a successful compromise leading to the use of an exploit kit, indicating a significant security threat.","exploit,redirector,injection,client"
2022973,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects a potential policy violation related to the use of a default Kali Linux hostname in DHCP requests, which could indicate unauthorized access attempts or the presence of a malicious actor trying to gain initial access to the network.",any to int,,,,,,2,Insider Threats,"The rule detects a potential policy violation related to the use of Kali Linux, which is often associated with penetration testing. However, it does not indicate a successful compromise.","dhcp,anomaly,policy,hostname"
2022975,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries associated with a known mobile malware domain, indicating an attempt to compromise the device upon accessing malicious content, fitting within the Initial Access phase.",ext to int,,,,,,7,Malware,"The rule detects a DNS query related to a known malware (Trojan) that can compromise Android devices, indicating a successful compromise rather than a potential threat.","dns,trojan,android,malware,Android**"
