sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2035239,Discovery,Network Service Discovery,T1046,DNS Query,T1071.001,"The rule detects DNS queries for a URL shortener service, which could indicate reconnaissance activity as attackers may use such services to obfuscate malicious URLs, making it relevant to the Discovery phase.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a URL shortener service, which could be associated with malicious activity but does not indicate a successful compromise.","dns,anomaly,info,service"
2035240,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a URL shortener service domain, which could be indicative of command and control activity, as attackers often use such services to obfuscate malicious URLs.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query for a URL shortener service domain, which is often used for benign purposes. It does not indicate a successful compromise.","dns,anomaly,lookup,service"
2035241,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries for a URL shortener service, which could be used in phishing campaigns to obfuscate malicious links, indicating a potential initial access vector.",ext to int,,,,,,2,Malware,"The rule detects a DNS query for a known URL shortener service, which is often used in phishing or malware campaigns, but does not indicate a successful compromise.","dns,anomaly,info,client"
2035242,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to a URL shortener service, which can be used for obfuscating malicious command and control traffic, indicating potential command and control activity.",ext to int,,,,,,2,Malware,"The rule detects a DNS lookup for a URL shortener service, which could indicate potential malicious activity, but does not confirm a successful compromise.","dns,anomaly,service,lookup"
2035243,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known URL shortener service, which could be used for command and control communication, indicating potential malicious activity.",ext to int,,,,,,3,Phishing,"The rule detects a DNS lookup for a URL shortener service, which is often used in phishing attacks, but does not indicate a successful compromise.","dns,anomaly,info,endpoint"
2035244,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries for a known URL shortener service, which is often used by attackers to obfuscate command and control traffic, indicating potential command and control activity.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS lookup for a URL shortener service, which is often used in benign contexts. It does not indicate a successful compromise.","dns,anomaly,info,client"
2035245,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a specific URL shortener service domain, which is often used by attackers for command and control activities, indicating potential malicious behavior.",ext to int,,,,,,3,Malware,"The rule detects DNS lookups for a URL shortener service domain, which could indicate potential malicious activity but does not confirm a successful compromise.","dns,anomaly,info,service"
2035246,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known URL shortener service, which is often used in command and control communications to obfuscate the true destination of malicious traffic. This indicates potential command and control activity.",ext to int,,,,,,3,Malware,"The rule detects DNS queries to a known URL shortener, which could be used for obfuscation in phishing or malware campaigns, but does not indicate a successful compromise.","dns,anomaly,info,shortener"
2035247,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects DNS queries for a URL shortener service domain, which could indicate reconnaissance activity as attackers might use such services to obfuscate malicious URLs during the discovery phase.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query for a URL shortener service, which is not inherently malicious and does not indicate a successful compromise.","dns,anomaly,service,endpoint"
2035248,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a URL shortener service domain, which can indicate an attempt to obfuscate command and control traffic, making it relevant to the Command and Control phase of an attack.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query for a URL shortener service domain, which may indicate benign activity or potential phishing, but does not confirm a successful compromise.","dns,anomaly,info,service"
2035249,Discovery,Discovery,TA0007,Network Service Discovery,T1046,The rule detects DNS queries for a URL shortener service which may indicate reconnaissance activity where an attacker is discovering services or endpoints before launching further attacks.,ext to int,,,,,,3,Phishing,"The rule detects a DNS lookup for a URL shortener service, which could be indicative of phishing activity, but does not confirm a successful compromise.","dns,anomaly,information,service"
2035250,Discovery,Reconnaissance,TA0043,DNS Query,T1592,"The rule detects DNS queries for a specific URL shortener service domain, which may indicate reconnaissance activity as attackers often use such services to obfuscate malicious links during the discovery phase of an attack.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS query to a known URL shortener service, which may indicate benign activity or potential phishing, but does not confirm a successful compromise.","dns,anomaly,service,lookup"
2035251,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects DNS queries for a specific URL shortener service, which may indicate reconnaissance activities by an attacker to identify services or endpoints within the network.",ext to int,,,,,,3,Malware,"The rule detects a DNS lookup for a URL shortener service, which could indicate potential malicious activity but does not confirm a successful compromise.","dns,anomaly,service,lookup"
2035252,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known URL shortener service, which can be used by attackers to obfuscate command and control communications. This indicates potential command and control activity, aligning with the Command and Control phase of an attack.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a URL shortener, which could indicate potential malicious activity but does not confirm a successful compromise.","dns,anomaly,service,info"
2035281,Discovery,Network Discovery,T1046,DNS Query,T1071.001,"The rule detects DNS queries for a URL shortener service, which may indicate reconnaissance activity by an attacker to identify potential targets or exfiltration methods. This behavior aligns with network discovery tactics.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query for a URL shortener service, which does not indicate a successful compromise but rather a potential benign activity that may be used in phishing.","dns,anomaly,info,service"
2035284,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known URL shortening service associated with the TA453 malware family, indicating potential command and control communication.",int to ext,,,,,,4,Phishing,The rule detects potential phishing activity related to a known malware family (TA453) but does not indicate a successful compromise.,"url,tls,phishing,anomaly"
2035303,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS connections to a known package management domain, which may indicate an attempt to download potentially malicious packages as part of initial access.",ext to int,,,,,,3,Malware,"The rule detects TLS SNI for a known package management domain, which could indicate benign activity or potential misuse, but does not confirm a successful compromise.","anomaly,tls,sni,chocolatey"
2035306,Initial Access,Drive-by Compromise,T1189,Malicious File Download,T1203,"The rule detects HTTP requests for a potentially malicious installation script from a known package management site, indicating an attempt to download and execute a file that may compromise the system.",ext to int,,,,,,3,Malware,"The rule detects a potentially benign retrieval of a package management installation file, which does not indicate a successful compromise.","info,http,retrieval,anomaly"
2035419,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known tracking domain, which may indicate the use of application layer protocols for command and control, suggesting an ongoing communication channel established by an adversary.",ext to int,,,,,,3,Phishing,"The rule detects a tracking domain associated with potential phishing activity, but it does not indicate a successful compromise.","iptracking,tls,anomaly,sni"
2035422,Discovery,Reconnaissance,TA0043,DNS Query,T1592,"The rule detects DNS queries for a specific domain associated with free hosting, which could indicate reconnaissance activities by an attacker to identify potential targets or services available on the network.",ext to int,,,,,,2,Phishing,"The rule detects DNS lookups for a known free hosting domain, which could indicate potential phishing activity but does not confirm a successful compromise.","dns,anomaly,info,lookup"
2035430,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known mobile malware (Android.BankBot) which indicates an attempt to establish command and control communication, a common tactic for initial access.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a DNS lookup associated with a known mobile malware domain, indicating potential malicious activity but not a confirmed compromise.","mobile,malware,dns,c2"
2035431,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating potential command and control communication.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a potential connection to a known malicious domain associated with mobile banking malware, indicating a successful compromise.","mobile,malware,c2,tls"
2035433,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known mobile malware, indicating an attempt to establish command and control communication.",ext to int,,,,,,4,Command and Control (C2),The rule detects a DNS lookup associated with a known mobile malware but does not indicate a successful compromise.,"mobile,trojan,dns,c2"
2035434,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,7,Command and Control (C2),"The rule detects traffic associated with a known mobile malware (Trojan-Banker) that indicates a successful compromise of a device, suggesting potential data theft or unauthorized access.","mobile,trojan,command,malware"
2035439,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.002,"The rule detects a DNS query for a domain associated with the SharkBot malware, which is often distributed through phishing links targeting mobile devices, indicating an attempt at initial access.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a domain associated with a known Android banking Trojan (SharkBot), indicating a successful compromise or potential for significant malicious activity.","malware,dns,mobile,c2"
2035463,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects the use of Discord's domain in TLS SNI, which may indicate the establishment of a command and control channel using an application layer protocol.",int to ext,,,,,,3,Miscellaneous,The rule detects potential anomalous activity related to a known domain but does not indicate a successful compromise.,"tls,domain,anomaly,info"
2035464,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic to a known Discord domain, which may indicate the use of Discord for command and control purposes, fitting within the Command and Control phase of an attack.",int to ext,,,,,,3,Miscellaneous,"The rule detects traffic to a known domain, but does not indicate a successful compromise or malicious activity.","tls,domain,anomaly,informational"
2035465,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known Discord domain, which could indicate a command and control channel using application layer protocols, often used by attackers to maintain communication with compromised systems.",ext to int,,,,,,2,Malware,"The rule detects DNS lookups for a known domain, but does not indicate a successful compromise or malicious activity.","dns,anomaly,discord,informational"
2035466,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known Discord domain, which could indicate the use of Discord as a command and control channel by an attacker.",ext to int,,,,,,2,Malware,"The rule alerts on a DNS lookup for a domain associated with Discord, which is not inherently malicious. It does not indicate a successful compromise.","dns,anomaly,discord,info"
2035467,Initial Access,Initial Access,TA0001,Remote Desktop Protocol,T1210,"The rule detects a handshake associated with AeroAdmin, a remote desktop software, which can be used for unauthorized access to systems, indicating potential initial access attempts.",ext to int,,,,,,4,Policy Violation,"The rule detects a handshake related to AeroAdmin, which can indicate potential remote access software usage. However, it does not confirm a successful compromise, hence the lower impact score.","anomaly,handshake,policy,remote"
2035472,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects a DNS query to a known domain (google.com) on a non-standard port, which is indicative of potential initial access attempts by malware attempting to bypass standard network controls.",ext to int,,,,,,3,Malware,"The rule detects a non-standard port DNS query, which is indicative of potential malware activity, but does not confirm a successful compromise.","dns,anomaly,nonstandard,query"
2035475,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects HTTP requests to download a remote access tool, indicating potential initial access through external services, which aligns with the tactics and techniques used by attackers to gain entry into a network.",int to ext,,,,,,4,Miscellaneous,"The rule detects a known download path for a remote access tool, which may indicate potential malicious activity. However, it does not confirm a successful compromise or exploit.","remoteaccess,http,download,anomaly,RemoteAccessTool**"
2035483,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule is designed to detect Android malware (AndroRAT) that communicates with a command and control server, indicating that it is establishing control over the infected device.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful communication with a known Android Trojan (AndroRAT), indicating a potential compromise of mobile devices and ongoing command and control activity.","mobile,trojan,command,checkin"
2035484,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known mobile malware, indicating an attempt to establish communication with a command and control server, which is a common tactic for initial access.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup associated with a known mobile malware, but it does not confirm a successful compromise.","dns,trojan,mobile,c2"
2035485,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a specific TLS SNI associated with a known mobile malware, indicating a potential command and control communication attempt.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command-and-control (C2) communication from a known mobile malware (Trojan-Spy.AndroidOS.Realrat.c), indicating a successful compromise of a mobile device.","mobile,trojan,command,tls"
2035486,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known mobile malware that communicates with a command-and-control server, indicating an attempt to establish a remote connection for malicious activities.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS lookup related to a mobile malware, indicating potential communication with a command and control server, but does not confirm a successful compromise.","dns,malware,command,mobile"
2035487,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic associated with a known mobile malware variant that uses TLS for command and control communications, indicating an ongoing connection to an external server for malicious purposes.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a known mobile malware variant (Trojan-Spy.AndroidOS.Realrat.c) potentially communicating with a command-and-control server, indicating a successful compromise.","mobile,trojan,command,tls"
2035488,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware, but it does not indicate a successful compromise.","mobile,trojan,dns,c2"
2035489,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain indicative of a command-and-control communication, which is characteristic of malware attempting to establish control over compromised devices.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a specific Trojan malware communicating with a known malicious domain, indicating a successful compromise of a mobile device.","mobile,trojan,command,spy"
2035490,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,3,Malware,"The rule detects a DNS lookup related to a known mobile malware, but does not indicate a successful compromise.","mobile,trojan,dns,c2"
2035491,Initial Access,Initial Access,TA0001,Malicious Link,T1203,"The rule detects a specific Trojan targeting mobile devices, indicating an attempt to gain initial access through malicious links, which is characteristic of initial access tactics.",int to ext,,,,,,8,Malware,"The rule detects a specific Trojan malware targeting Android devices, indicating a successful compromise.","trojan,mobile,tls,spyware"
2035492,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to a known mobile malware (Trojan-Spy.AndroidOS.Realrat.c) which indicates the presence of command and control communication, typically used to exfiltrate data or maintain control over compromised devices.",ext to int,,,,,,4,Command and Control (C2),The rule detects a DNS lookup related to a known mobile malware but does not indicate a successful compromise.,"mobile,dns,c2,spyware"
2035493,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic with a specific domain associated with mobile malware, indicating potential command and control communication.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a known mobile malware (Trojan-Spy) communicating with a command-and-control server, indicating a successful compromise.","mobile,trojan,command,tls"
2035494,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware, but it does not indicate a successful compromise.","malware,dns,c2,mobile"
2035495,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating potential command and control communication.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a specific mobile malware (Trojan-Spy) associated with command-and-control traffic, indicating a successful compromise.","mobile,trojan,command,tls"
2035496,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query associated with a known mobile malware, indicating an attempt to establish initial access through malicious domain communication.",ext to int,,,,,,4,Malware,"The rule indicates a DNS lookup related to a known mobile malware, but does not confirm a successful compromise.","dns,c2,malware,mobile"
2035497,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a potential command-and-control communication from a mobile malware variant using TLS, indicating that the malware is attempting to establish a connection to an external server for control purposes.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a specific Trojan-Spy malware communicating with a command-and-control server, indicating a successful compromise of a mobile device.","mobile,trojan,command,tls"
2035498,Initial Access,Command and Control,C2,Application Layer Protocol: DNS,T1071.001,"The rule detects DNS queries associated with a known mobile malware variant, indicating potential initial access via command and control communication.",ext to int,,,,,,6,Malware,"The rule detects a specific malware (Trojan-Spy.AndroidOS.Realrat) associated with mobile devices, indicating a successful compromise.","malware,dns,c2,mobile"
2035499,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a specific TLS SNI related to mobile malware, indicating that the malware is attempting to communicate with a command and control server, which is characteristic of the Command and Control phase.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a specific Trojan malware that indicates a successful compromise of a mobile device, which is a significant security threat.","mobile,spyware,command,tls"
2035500,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,3,Command and Control (C2),The rule detects a DNS lookup related to a known mobile malware but does not indicate a successful compromise.,"mobile,trojan,dns,c2"
2035501,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain associated with a mobile malware, indicating potential command and control communication.",ext to int,,,,,,7,Command and Control (C2),"The rule detects communication with a known malware domain associated with a Trojan, indicating a successful compromise and potential data exfiltration.","mobile,trojan,command,tls"
2035502,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware, but it does not indicate a successful compromise, thus a lower impact score.","dns,malware,c2,mobile"
2035503,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects communication to a known malicious domain associated with mobile malware, indicating that the malware may be establishing a command and control channel.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a known Trojan-Spy malware communicating with its command and control server, indicating a successful compromise of a mobile device.","mobile,trojan,c2,tls"
2035504,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup associated with a known mobile malware, but it does not confirm a successful compromise.","dns,malware,spyware,mobile"
2035505,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a TLS connection to a known malicious domain associated with mobile malware, indicating an attempt to compromise the target device upon initial access.",ext to int,,,,,,7,Malware,"The rule detects a specific malware (Trojan-Spy.AndroidOS.Realrat.c) targeting mobile devices, indicating a successful compromise.","trojan,mobile,tls,spy"
2035506,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communications.",ext to int,,,,,,5,Command and Control (C2),"The rule detects a DNS lookup for a known malicious domain associated with mobile malware, indicating potential command and control activity, but does not confirm a successful compromise.","dns,mobile,trojan,c2"
2035507,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a TLS connection to a known malicious domain associated with mobile malware, indicating potential command and control activity.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a known Trojan-Spy malware communicating with a command-and-control server, indicating a successful compromise.","mobile,trojan,command,spy"
2035514,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects potential access to a public cloud domain, indicating that an attacker may be attempting to leverage external services for initial access into the network.",ext to int,,,,,,3,Malware,"The rule detects a public cloud domain which could indicate potential malicious activity, but does not confirm a successful compromise.","cloud,tls,sni,anomaly"
2035515,Initial Access,External Remote Services,T1133,External Remote Services,T1133,"The rule detects DNS queries for a specific public cloud domain, which could indicate an attempt to access external services as part of initial access for malicious activities.",ext to int,,,,,,2,Phishing,"The rule alerts on a DNS lookup for a public cloud domain, which indicates potential benign activity rather than a confirmed compromise.","dns,anomaly,cloud,lookup"
2035519,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries for a suspicious domain (stopify.co), which may indicate an attempt to access a phishing site as part of initial access. This aligns with tactics used to compromise targets through deceptive links.",ext to int,,,,,,2,Phishing,"The rule detects a DNS query for a domain that may be associated with phishing, but does not indicate a successful compromise.","dns,anomaly,lookup,info"
2035535,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a well-known domain (google.com) on non-standard ports, which may indicate an attempt to establish command and control communication using application layer protocols, a common tactic used by attackers to evade detection.",ext to int,,,,,,2,DNS Spoofing/Poisoning,"The rule detects DNS queries to a known domain over a non-standard port, which may indicate anomalous behavior but does not confirm a successful compromise.","anomaly,dns,nonstandard,informational"
2035538,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects DNS queries for a specific domain, which indicates an attempt to discover network services or resources, fitting the Discovery phase of the attack lifecycle.",any to any,,,,,,2,Miscellaneous,"The rule detects a DNS query for a domain associated with hosting services, which is not indicative of a successful compromise but rather an informational alert.","dns,anomaly,lookup,informational"
2035554,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects HTTP responses indicating the presence of the testcookie-nginx-module, which is associated with phishing sites. This suggests an attempt to mitigate automated access, a common tactic used during initial access phases to protect malicious content from automated tools.",ext to int,,,,,,3,Phishing,"The rule detects an informational alert related to a module that is used to mitigate automated access to phishing sites, but does not indicate a successful compromise.","anomaly,http,phishing,robot"
2035562,Discovery,Reconnaissance,TA0043,Domain Discovery,T1016,"The rule detects DNS queries for a specific URL shortening service domain, indicating potential reconnaissance activity where an attacker may be gathering information about domains or services used for further malicious actions.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query for a URL shortening service domain, which could indicate benign behavior. It does not indicate a successful compromise or significant threat.","dns,anomaly,info,lookup"
2035563,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic to a URL shortening service, which is often used by attackers to obfuscate command and control communications, indicating potential command and control activity.",ext to int,,,,,,4,Malware,"The rule detects a URL shortening service domain, which could indicate potential malicious activity but does not confirm a successful compromise.","tls,anomaly,domain,info"
2035568,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a specific domain associated with malware, indicating potential command and control activity, which is characteristic of attackers maintaining control over compromised devices.",ext to int,,,,,,7,Command and Control (C2),The rule detects potential malware communication indicating a successful compromise involving mobile malware targeting Android devices.,"mobile,command,malware,tls"
2035569,Initial Access,Drive-by Compromise,T1189,Malicious Link,T1203,"The rule detects TLS traffic with a specific SNI indicating potential malware targeting mobile devices, suggesting an initial access vector through malicious links.",int to ext,,,,,,7,Malware,"The rule detects a specific malware targeting mobile devices, indicating a successful compromise.","mobile,trojan,tls,malware"
2035570,Initial Access,Initial Access,TA0001,Malicious Link,T1203,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a victim's device through a malicious link.",int to ext,,,,,,8,Malware,"The rule detects a specific malware targeting Android devices, indicating a successful compromise with potential for significant impact.","mobile,trojan,malware,tls"
2035571,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects potential malware targeting mobile devices, which is indicative of an initial access attempt through compromised applications or services, aligning with the Drive-by Compromise technique.",int to ext,,,,,,6,Malware,"The rule detects a potential successful malware compromise targeting mobile devices, indicating a real threat.","mobile,trojan,tls,malware"
2035572,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects traffic associated with a known mobile malware, indicating an attempt to compromise devices, likely through malicious payloads that may be delivered via phishing techniques.",int to ext,,,,,,7,Malware,"The rule detects a specific malware targeting Android devices, indicating a successful compromise rather than a potential one.","mobile,trojan,malware,tls"
2035573,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a specific TLS SNI associated with a known malicious domain, indicating an attempt to access a malicious payload, which aligns with initial access tactics used by malware targeting mobile devices.",int to ext,,,,,,7,Malware,"The rule detects a specific malware targeting Android devices, indicating a successful compromise with potential for significant impact.","mobile,trojan,malware,tls"
2035574,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a specific TLS SNI associated with a mobile malware targeting Android devices, indicating an attempt to access a malicious payload, which aligns with initial access tactics.",int to ext,,,,,,7,Malware,"The rule detects a specific malware targeting Android devices, indicating a successful compromise with potential for significant impact.","mobile,trojan,tls,malware"
2035575,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects traffic related to mobile malware targeting Android devices, indicating an attempt to compromise devices through malicious TLS traffic, which aligns with initial access methods.",int to ext,,,,,,8,Malware,"The rule detects a specific malware targeting Android devices, indicating a successful compromise with potential for data theft or financial loss.","mobile,trojan,malware,tls"
2035576,Initial Access,Initial Access,TA0001,Supply Chain Compromise,T1195,"The rule detects traffic associated with a known mobile malware targeting Android devices, indicating an attempt to compromise the device as part of the initial access phase.",int to ext,,,,,,8,Malware,"The rule detects a potential malware communication to an external server, indicating a successful compromise involving Android malware.","malware,trojan,mobile,tls"
2035577,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS traffic indicative of a mobile malware payload targeting Android devices, suggesting an attempt to compromise the device as an initial access vector.",int to ext,,,,,,8,Malware,"The rule detects a specific mobile malware targeting Android devices, indicating a successful compromise with potential financial implications.","mobile,trojan,tls,malware"
2035578,Initial Access,Initial Access,TA0001,Malicious File,T1203,"The rule detects TLS traffic indicating potential communication with a known malicious domain associated with mobile malware, suggesting initial access through malicious payloads targeting mobile devices.",int to ext,,,,,,7,Malware,"The rule detects a known malware (FakeWallet.AH) targeting mobile devices, indicating a successful compromise.","malware,trojan,mobile,tls"
2035579,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects traffic associated with a known mobile malware targeting Android devices, indicating an attempt to compromise devices upon accessing malicious content, which aligns with the Initial Access phase.",int to ext,,,,,,7,Malware,"The rule detects a specific mobile malware targeting Android devices, indicating a successful compromise.","mobile,trojan,malware,tls"
2035580,Initial Access,Initial Access,TA0001,Malicious File,T1203,"The rule detects potential malware targeting mobile devices, specifically indicating initial access through a malicious TLS connection, suggesting the delivery of a malware payload.",int to ext,,,,,,7,Malware,"The rule detects a specific mobile malware targeting Android devices that indicates a successful compromise, thus warranting a higher impact score.","trojan,mobile,malware,tls"
2035581,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203,"The rule detects TLS traffic to a known malicious domain associated with mobile malware targeting Android devices, indicating an attempt to gain initial access through a compromised application.",int to ext,,,,,,7,Malware,"The rule detects a specific malware targeting Android devices, indicating a successful compromise with potential for significant impact.","trojan,mobile,malware,tls"
2035582,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating an attempt to compromise mobile devices, which aligns with the Initial Access phase.",int to ext,,,,,,8,Malware,"The rule detects a specific Android malware targeting cryptocurrency wallets, indicating a successful compromise with potential financial impact.","trojan,mobile,malware,tls"
2035583,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a connection to a known malicious domain associated with mobile malware, indicating an attempt to compromise a device as part of the initial access phase.",int to ext,,,,,,8,Malware,Detection of a known mobile malware targeting Android devices indicating a successful compromise.,"mobile,trojan,tls,malware"
2035584,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS traffic to a known malicious domain associated with mobile malware, indicating an attempt to compromise mobile devices at the initial access phase.",int to ext,,,,,,7,Malware,"The rule detects a known malware targeting mobile devices, indicating a successful compromise.","mobile,trojan,malware,tls"
2035585,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects potential malware targeting mobile devices through malicious TLS traffic, indicating an attempt to gain initial access via compromised applications.",int to ext,,,,,,7,Malware,"The rule detects a specific malware targeting Android devices, indicating a successful compromise with potential for data theft or financial loss.","mobile,trojan,malware,tls"
